Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,157.48000000000002,24.0,0,0
0.00,25.35856774177917,103.23643855550489,0,0,0,0,171.79000000000002,27.0,0,0
0.00,26.098921739326855,104.06467572280583,0,0,0,0,186.10000000000002,30.0,0,0
0.00,26.841185173057184,101.16154555265851,0,0,0,0,200.40999999999997,33.0,0,0
0.00,26.26079202738351,100.235571222805,0,0,0,0,214.71999999999997,36.0,0,0
0.00,26.878635297681182,109.32930380222366,0,0,0,0,229.03000000000003,39.0,0,0
0.00,26.512026188134694,111.45060911367761,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.00,26.859995084615374,116.42957454916692,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.00,28.593450719745462,117.90140645574645,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.00,26.72571055161658,120.93707250841112,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.02,25.018895806270493,126.85785911927513,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.02,26.03916008043869,126.79820431511162,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.02,24.14604586860191,131.5981377328613,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.02,24.938465498094335,136.16233924706782,0,0,0,0,343.51,63.0,0,0
0.02,25.354178608767015,138.18990860188185,0,0,0,0,357.82,66.0,0,0
0.02,24.241253434972478,138.76839040385568,0,0,0,0,372.13,69.0,0,0
0.02,22.58975795474944,139.15172188924478,0,0,0,0,386.44,72.0,0,0
0.02,24.05801721998952,142.02511461371986,0,0,0,0,400.75,75.0,0,0
0.02,22.098996205410643,141.86145679583288,1,0,0,0,415.06,78.0,0,0
0.02,20.524824581661427,142.49370253100318,1,0,0,0,429.37,81.0,0,0
0.03,22.46694907528911,144.6670427829238,1,0,0,0,443.68,84.0,0,0
0.03,23.191923712269613,147.16798756680546,1,0,0,0,457.99,87.0,0,0
0.03,23.633622588440105,146.732310190604,1,0,0,0,472.3,90.0,0,0
0.03,23.329720026527603,146.10417896501943,2,0,0,0,486.61,93.0,0,0
0.03,24.146143003211893,146.54833980386195,2,0,0,0,500.92,96.0,0,0
0.03,25.90015821627844,148.5311134575429,2,0,0,0,515.23,99.0,0,0
0.03,25.53115583810339,148.37919716270596,2,0,0,0,520,100.0,0,0
0.03,25.721072883063556,145.99180004851053,2,0,0,0,505.69,97.0,0,0
0.03,24.220581667205526,143.74601917946478,3,0,0,0,491.38,94.0,0,0
0.03,24.161372338462964,141.20277862447554,3,0,0,0,477.07,91.0,0,0
0.05,22.21261213325555,138.53639546832864,3,0,0,0,462.76,88.0,0,0
0.05,22.000873684374653,136.67035092236844,3,0,0,0,448.45,85.0,0,0
0.05,21.016715619152293,133.9163438637054,3,0,0,0,434.14,82.0,0,0
0.05,19.871047292485574,132.3167270835973,3,0,0,0,419.83,79.0,0,0
0.05,20.227552598078574,130.4329184775014,3,0,0,0,405.52,76.0,0,0
0.05,18.480122192759872,128.76131107803474,3,0,0,0,391.21,73.0,0,0
0.05,18,126.84257477584984,3,0,0,0,376.9,70.0,0,0
0.05,18,124.64465050800841,3,0,0,0,362.59000000000003,67.0,0,0
0.05,18,123.2655241643278,3,0,0,0,348.28,63.99999999999999,0,0
0.05,18.64471814752048,121.21273046481447,4,0,0,0,333.96999999999997,60.99999999999999,0,0
0.07,18,119.87840762322428,4,0,0,0,319.65999999999997,57.99999999999999,0,0
0.07,18,119.15695739115498,4,0,0,0,305.34999999999997,54.99999999999999,0,0
0.07,18,118.49656064570267,4,0,0,0,291.03999999999996,51.99999999999999,0,0
0.07,18.380660987155093,116.32055644040832,4,0,0,0,276.7299999999999,48.99999999999998,0,0
0.07,19.76120520526239,115.03038969542128,4,0,0,0,262.4199999999999,45.99999999999997,0,0
