Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,114.55000000000001,15.0,0,0
0.00,24.658973762553828,143.93289902248006,0,0,0,0,128.86,18.0,0,0
0.00,23.884677101945396,135.2899045144495,0,0,0,0,143.16999999999996,21.0,0,0
0.00,24.99306157778271,141.60154749979316,0,0,0,0,157.48000000000002,24.0,0,0
0.00,25.14152503660665,139.24114306694406,0,0,0,0,171.79000000000002,27.0,0,0
0.00,25.610917705747326,138.2046689927146,0,0,0,0,186.10000000000002,30.0,0,0
0.00,27.28535883708953,131.0146333358617,0,0,0,0,200.40999999999997,33.0,0,0
0.00,25.756454323155303,126.40951621827799,0,0,0,0,214.71999999999997,36.0,0,0
0.00,27.00840219487239,126.8485973081418,0,0,0,0,229.03000000000003,39.0,0,0
0.00,25.445608272520715,127.68026343059807,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.02,24.230606181188744,126.90815435204604,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.02,25.614300224650293,126.64081608032878,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.02,25.149807971156644,127.14736495783004,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.02,23.57293480468319,128.74954529652445,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.02,21.83147174618931,129.779203181245,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.02,22.655941746233474,132.453388768687,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.02,21.618673968553836,133.7957772477369,0,0,0,0,343.51,63.0,0,0
0.02,22.12922507387564,135.83935717284933,0,0,0,0,357.82,66.0,0,0
0.02,23.96387624944059,139.27672446628475,0,0,0,0,372.13,69.0,0,0
0.02,22.79876806174416,139.84046648422276,1,0,0,0,386.44,72.0,0,0
