Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,505.69,97.0,0,0
0.00,23.67793595030672,79.04169663957292,0,0,0,0,491.38,94.0,0,0
0.00,24.967264030971265,58.376841637811076,0,0,0,0,477.07,91.0,0,0
0.00,25.250736993372346,59.33216304774195,0,0,0,0,462.76,88.0,0,0
0.00,23.448783978070566,52.914927561236325,0,0,0,0,448.45,85.0,0,0
0.00,22.793914261431503,51.00343746887612,0,0,0,0,434.14,82.0,0,0
0.00,21.32505440386465,53.115039747931746,1,0,0,0,419.83,79.0,0,0
0.00,23.055919407058134,54.14822378929486,1,0,0,0,405.52,76.0,0,0
0.00,23.25724036928202,56.57765110336108,1,0,0,0,391.21,73.0,0,0
0.00,25.06020142549407,57.706158614244416,1,0,0,0,376.9,70.0,0,0
0.02,26.397781858069894,56.46938079993911,1,0,0,0,362.59000000000003,67.0,0,0
0.02,25.53518194980626,56.05306001775721,1,0,0,0,348.28,63.99999999999999,0,0
0.02,25.666240697844938,55.159021008422926,1,0,0,0,333.96999999999997,60.99999999999999,0,0
0.02,26.32059889293078,52.90029364801354,1,0,0,0,319.65999999999997,57.99999999999999,0,0
0.02,24.644921130401887,51.63815686355489,1,0,0,0,305.34999999999997,54.99999999999999,0,0
0.02,25.169929270555933,51.40040378877044,1,0,0,0,291.03999999999996,51.99999999999999,0,0
0.02,25.172144923756676,51.51468691653212,1,0,0,0,276.7299999999999,48.99999999999998,0,0
0.02,26.3131533883101,51.712065943104335,1,0,0,0,262.4199999999999,45.99999999999997,0,0
0.02,24.5632024161727,51.007375024834296,1,0,0,0,248.10999999999984,42.99999999999997,0,0
0.02,23.766357001322827,52.213246685365085,1,0,0,0,233.79999999999984,39.99999999999997,0,0
0.03,24.642130925703796,51.19552575616293,1,0,0,0,219.48999999999984,36.999999999999964,0,0
0.03,24.59270050533605,52.25644831119139,2,0,0,0,205.1799999999999,33.99999999999997,0,0
0.03,23.46023362072933,52.904212127257594,2,0,0,0,190.8699999999999,30.99999999999997,0,0
0.03,22.537703436056756,51.71209301590515,2,0,0,0,176.55999999999983,27.99999999999997,0,0
0.03,22.657756211221695,52.1536522974542,2,0,0,0,162.24999999999983,24.99999999999997,0,0
0.03,23.00887106528902,52.22625458477551,2,0,0,0,147.93999999999988,21.99999999999997,0,0
0.03,21.243698601487775,51.22164965967158,2,0,0,0,133.62999999999988,18.99999999999997,0,0
0.03,21.141054934465835,50.1662696417457,2,0,0,0,119.31999999999988,15.999999999999972,0,0
0.03,21.25273357499513,50.2654976708362,2,0,0,0,105.00999999999982,12.999999999999972,0,0
0.03,20.304695990862573,49.12750991886728,2,0,0,0,90.69999999999987,9.999999999999972,0,0
0.05,21.04111463074931,48.98792930504989,2,0,0,0,76.38999999999987,6.999999999999972,0,0
0.05,20.86447468723315,48.05669294717688,2,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.05,20.244699585176892,47.60237348346622,2,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.05,21.520998446453966,47.37343022396815,2,0,0,0,43,0.0,0,0
0.05,21.18638420671176,48.74413664359614,2,0,0,0,57.31,3.0,0,0
0.05,22.767100119573023,50.179912428455985,2,0,0,0,71.62,6.0,0,0
0.05,21.717562594920132,51.72825152190386,2,0,0,0,85.93,9.0,0,0
0.05,20.107662594736723,53.087384349615455,2,0,0,0,100.24000000000001,12.0,0,0
0.05,20.38132173719131,54.51300815642365,2,0,0,0,114.55000000000001,15.0,0,0
0.05,20.744504210061926,55.76679852406268,2,0,0,0,128.86,18.0,0,0
0.07,22.29259115817155,57.80149420195548,2,0,0,0,143.16999999999996,21.0,0,0
0.07,20.64347352047878,59.63471849531118,3,0,0,0,157.48000000000002,24.0,0,0
0.07,21.864643087262536,61.68418984135429,3,0,0,0,171.79000000000002,27.0,0,0
0.07,20.349260040969025,63.303253347442165,3,0,0,0,186.10000000000002,30.0,0,0
0.07,18.586284453533327,64.7729015880457,3,0,0,0,200.40999999999997,33.0,0,0
0.07,20.131212744501973,66.27627380267779,3,0,0,0,214.71999999999997,36.0,0,0
0.07,20.798767687842194,68.31768029589256,3,0,0,0,229.03000000000003,39.0,0,0
0.07,19.18905025162591,68.96332675680286,3,0,0,0,243.34000000000003,42.00000000000001,0,0
0.07,18.06150149963797,70.05613152378936,3,0,0,0,257.65000000000003,45.00000000000001,0,0
0.07,18.364025466523714,71.19355187898717,3,0,0,0,271.96000000000004,48.00000000000001,0,0
0.08,18.857304286857413,73.86594824822699,3,0,0,0,286.27000000000004,51.00000000000001,0,0
0.08,20.081287579595607,75.50988984948422,3,0,0,0,300.58000000000004,54.00000000000001,0,0
0.08,20.981677199111342,76.5596112582507,3,0,0,0,314.89000000000004,57.000000000000014,0,0
0.08,20.345101657795382,78.4507073865726,3,0,0,0,329.20000000000005,60.00000000000001,0,0
0.08,18.419172007017337,80.44229030524693,3,0,0,0,343.51,63.0,0,0
0.08,18,81.70746542801712,3,0,0,0,357.82,66.0,0,0
0.08,18,82.730506886056,3,0,0,0,372.13,69.0,0,0
0.08,18.68752289759217,83.80023835621917,3,0,0,0,386.44,72.0,0,0
0.08,20.379206841769548,84.68096876318953,3,0,0,0,400.75,75.0,0,0
0.08,21.59408291137644,85.95190547533805,3,0,0,0,415.06,78.0,0,0
0.10,22.657944788870633,86.64341537589183,3,0,0,0,429.37,81.0,0,0
0.10,22.69448646037295,87.4703061368157,3,0,0,0,443.68,84.0,0,0
0.10,22.02269628340543,88.56575306890961,3,0,0,0,457.99,87.0,0,0
0.10,23.542823085439846,89.40560566623554,3,0,0,0,472.3,90.0,0,0
0.10,25.34704539679796,90.05515061270532,3,0,0,0,486.61,93.0,0,0
0.10,26.306920981757155,90.75911784621181,3,0,0,0,500.92,96.0,0,0
0.10,27.94007362311973,91.23382452797499,3,0,0,0,515.23,99.0,0,0
0.10,28.42910715019724,92.56061934130446,3,0,0,0,520,100.0,0,0
0.10,26.548776812164594,92.06304200024773,3,0,0,0,505.69,97.0,0,0
0.10,25.23894254442448,91.45517263840024,3,0,0,0,491.38,94.0,0,0
0.12,26.87490593609375,90.972855225486,3,0,0,0,477.07,91.0,0,0
0.12,25.51673467693647,90.91869242904072,3,0,0,0,462.76,88.0,0,0
0.12,26.969780088136293,90.11637822499848,3,0,0,0,448.45,85.0,0,0
0.12,28.476996532162076,89.45408423028621,3,0,0,0,434.14,82.0,0,0
0.12,27.473247085057242,89.09468130738773,3,0,0,0,419.83,79.0,0,0
0.12,29.073793333185435,88.67409301039275,3,0,0,0,405.52,76.0,0,0
0.12,27.394194680794985,88.20347553570716,4,0,0,0,391.21,73.0,0,0
0.12,27.40682450421911,87.84412229301151,4,0,0,0,376.9,70.0,0,0
0.12,29.031182492811464,87.16262130843468,4,0,0,0,362.59000000000003,67.0,0,0
0.12,30.842124970494208,86.3679176014962,4,0,0,0,348.28,63.99999999999999,0,0
0.13,30.573906118223977,85.71064403321398,4,0,0,0,333.96999999999997,60.99999999999999,0,0
0.13,31.85066112052357,85.22595939925161,4,0,0,0,319.65999999999997,57.99999999999999,0,0
0.13,30.012500000889663,84.59336217409478,4,0,0,0,305.34999999999997,54.99999999999999,0,0
0.13,31.491260738266362,83.74676012631156,4,0,0,0,291.03999999999996,51.99999999999999,0,0
0.13,30.835129773264285,83.72895589316754,4,0,0,0,276.7299999999999,48.99999999999998,0,0
0.13,30.35706141790817,83.30581479601149,4,0,0,0,262.4199999999999,45.99999999999997,0,0
0.13,29.351312155544157,82.80441845036967,4,0,0,0,248.10999999999984,42.99999999999997,0,0
0.13,31.105124594590947,82.5182065460184,4,0,0,0,233.79999999999984,39.99999999999997,0,0
0.13,32.25601049627878,82.12515424647596,4,0,0,0,219.48999999999984,36.999999999999964,0,0
0.13,32.04789909709662,81.94846546959674,4,0,0,0,205.1799999999999,33.99999999999997,0,0
0.15,31.47763667366632,81.83254528774762,4,0,0,0,190.8699999999999,30.99999999999997,0,0
0.15,31.70324419749072,81.30887107515314,4,0,0,0,176.55999999999983,27.99999999999997,0,0
0.15,30.713664345227393,81.10044387635028,4,0,0,0,162.24999999999983,24.99999999999997,0,0
0.15,32.51644023489108,80.8928733361069,4,0,0,0,147.93999999999988,21.99999999999997,0,0
0.15,34.361440700413205,80.50182791164686,4,0,0,0,133.62999999999988,18.99999999999997,0,0
0.15,33.149436596167085,79.97206540789452,4,0,0,0,119.31999999999988,15.999999999999972,0,0
0.15,32.12132808631854,79.79224637872494,4,0,0,0,105.00999999999982,12.999999999999972,0,0
0.15,33.39674032694215,79.2371284715342,4,0,0,0,90.69999999999987,9.999999999999972,0,0
0.15,33.47104599308403,78.8114692709022,4,0,0,0,76.38999999999987,6.999999999999972,0,0
0.15,34.61684987785608,78.75047463834291,4,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.17,33.6663207560202,78.37338955880656,4,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.17,34.08624397429557,78.41338620432653,4,0,0,0,43,0.0,0,0
0.17,35,78.74903779488365,4,0,0,0,57.31,3.0,0,0
0.17,35,78.98606554904511,4,0,0,0,71.62,6.0,0,0
0.17,33.87230590452169,79.06351351727851,4,0,0,0,85.93,9.0,0,0
0.17,32.2869208393194,79.3130903848698,4,0,0,0,100.24000000000001,12.0,0,0
0.17,31.76014889661893,79.84311609095006,4,0,0,0,114.55000000000001,15.0,0,0
0.17,32.330384930436665,79.86891550683102,4,0,0,0,128.86,18.0,0,0
0.17,32.25186465273252,80.38817850755619,4,0,0,0,143.16999999999996,21.0,0,0
0.17,34.16320730863979,80.43552741743119,4,0,0,0,157.48000000000002,24.0,0,0
0.18,32.61494242533527,80.46679470709145,4,0,0,0,171.79000000000002,27.0,0,0
0.18,33.64241299205052,80.8796837336658,4,0,0,0,186.10000000000002,30.0,0,0
0.18,35,81.02787035139124,5,0,0,0,200.40999999999997,33.0,0,0
0.18,35,81.34364661398772,5,0,0,0,214.71999999999997,36.0,0,0
0.18,33.11145038939964,81.49857100612262,5,0,0,0,229.03000000000003,39.0,0,0
0.18,31.24941569591935,81.97625896799066,5,0,0,0,243.34000000000003,42.00000000000001,0,0
0.18,31.57516213245578,82.23614469897068,5,0,0,0,257.65000000000003,45.00000000000001,0,0
0.18,32.96427512923553,82.7209901821943,5,0,0,0,271.96000000000004,48.00000000000001,0,0
0.18,32.504197091999636,83.15886131985646,5,0,0,0,286.27000000000004,51.00000000000001,0,0
0.18,31.50432703631519,84.02963933607046,5,0,0,0,300.58000000000004,54.00000000000001,0,0
0.20,32.10798655032796,84.25528414769187,5,0,0,0,314.89000000000004,57.000000000000014,0,0
0.20,31.179392543050053,85.01674989081312,5,0,0,0,329.20000000000005,60.00000000000001,0,0
0.20,32.2143361464973,85.7367561414992,5,0,0,0,343.51,63.0,0,0
0.20,33.0940268598216,86.30501921851457,5,0,0,0,357.82,66.0,0,0
0.20,34.612957399862964,86.81198159209727,5,0,0,0,372.13,69.0,0,0
0.20,32.7326442062094,87.78467136018084,5,0,0,0,386.44,72.0,0,0
0.20,34.36690236564058,88.65045740237801,5,0,0,0,400.75,75.0,0,0
0.20,32.531131733182,89.18915583051503,5,0,0,0,415.06,78.0,0,0
0.20,33.76821453498734,89.77327931378903,5,0,0,0,429.37,81.0,0,0
0.20,34.78663746832475,90.13101861281288,5,0,0,0,443.68,84.0,0,0
0.22,35,91.00452967832496,5,0,0,0,457.99,87.0,0,0
0.22,35,91.50866366332723,5,0,0,0,472.3,90.0,0,0
