Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0.02850155648532293,0,0,1.7503553321794012,4.901692136266508,4.323431000177027,58.08577500442566,0.05239637946898745,-0.031104445969858924
0.00,0,0.04014915368800537,0,0,1.7506840754056363,4.904650836251986,4.322444767968632,58.061119199215796,0.052725122864683366,-0.032090676227197606
0.00,0,0.03250200607207673,0,0,1.7500265889531894,4.905637069584631,4.319157327286485,57.978933182162116,0.052725122864683366,-0.030446959132104184
0.00,0,0.02582163920259859,0,0,1.7506840754056363,4.905308325140186,4.315869886623556,57.896747165588906,0.053711353051239086,-0.030446959132104184
0.00,0,0.02065731136207887,0,0,1.7500265889531894,4.905308325140186,4.3145549103637615,57.863872759094036,0.0530538662602906,-0.031104445969858924
0.00,0,0.0181666834289932,0,0,1.7503553321794012,4.9049795806959695,4.3145549103637615,57.863872759094036,0.05206763607320282,-0.031104445969858924
0.00,0,0.018867213780363008,0,0,1.7506840754056363,4.903664602921418,4.315869886623556,57.896747165588906,0.05239637946898745,-0.032419419646499026
0.00,0,0.021520878458116077,0,0,1.7500265889531894,4.90136339182483,4.3211297916934654,58.028244792336636,0.05173889267732945,-0.03406313674442102
0.00,0,0.020408389117538877,0,0,1.7503553321794012,4.902020880708417,4.322444767968632,58.061119199215796,0.05338260965580917,-0.03406313674442102
0.02,0,0.02010870568900254,0,0,1.7510128186318943,4.9010346473833835,4.3237597442468765,58.093993606171914,0.053711353051239086,-0.03274816306589473
0.02,0,0.018800954108624205,0,0,1.7516703050844795,4.900705902942167,4.3309921138323135,58.27480284580784,0.052725122864683366,-0.031761932807990445
0.02,0,0.028753710287489603,0,0,1.7519990483108068,4.892816036422055,4.349073038205024,58.72682595512559,0.05239637946898745,-0.03373439332464789
0.02,0,0.027870837897097732,0,0,1.7562727102551798,4.891829803116361,4.370770148227871,59.26925370569678,0.05206763607320282,-0.03735057094734806
0.02,0,0.02588006376159075,0,0,1.7615326018844721,4.891829803116361,4.396740932557803,59.91852331394507,0.05042391909294819,-0.04030926173807195
0.02,0,0.04358064548722355,0,0,1.765477520610436,4.875392581658944,4.4437513427750694,61.09378356937674,0.05239637946898745,-0.040638005159737284
0.02,0,0.11159930145143487,0,0,1.7658062638377556,4.810958679036621,4.544675803808709,63.61689509521773,0.05108140588531643,-0.04195297884734722
0.02,0,0.18183873213049861,0,0,1.7631763180198714,4.7373199437367,4.641655353145532,66.04138382863829,0.05239637946898745,-0.046884130189422585
0.02,0,0.2288438825901126,0,0,1.7658062638377556,4.678803456594588,4.737648688066038,68.44121720165094,0.05173889267732945,-0.0449116696500248
0.02,0,0.265130746619678,0,0,1.7717236419336486,4.626861861382029,4.853366705802344,71.3341676450586,0.05173889267732945,-0.04852784730820653
0.03,0,0.299483050273906,0,0,1.7733673580727989,4.57327655035899,4.944100171183781,73.60250427959451,0.0487802021104725,-0.049185334156387484
0.03,0,0.35542378757083465,0,0,1.7730386148449198,4.490761757090164,5.009520325703205,75.23800814258013,0.04746522852289095,-0.0508290512785097
0.03,0,0.44580455676180636,0,0,1.766463750292467,4.357620384476353,5.062119451731742,76.55298629329354,0.046150254933884804,-0.05050030785389431
0.03,0,0.48153029937550224,0,0,1.762847574792744,4.285625433422583,5.11143113798746,77.7857784496865,0.044177794547701404,-0.0508290512785097
0.03,0,0.4658249021245555,0,0,1.7644912909286214,4.279708040593612,5.143319364688759,78.58298411721898,0.04121910396240021,-0.05247276840301965
0.03,0,0.452297979868523,0,0,1.7658062638377556,4.272475671663834,5.1600853404811735,79.00213351202933,0.04089036056358644,-0.050171564429374454
0.03,0,0.44004213495428635,0,0,1.7661350070650992,4.264914558789657,5.159099106593236,78.9774776648309,0.04056161716468322,-0.05050030785389431
0.03,0,0.4261091326492991,0,0,1.7658062638377556,4.268530743195276,5.152524214063877,78.81310535159693,0.041876590759759386,-0.049842821004949994
0.03,0,0.41109942507530006,0,0,1.765477520610436,4.268201999157458,5.145949321633342,78.64873304083355,0.04121910396240021,-0.04951407758062101
0.03,0,0.3973205507629317,0,0,1.7625188315656402,4.268859487233284,5.1406894077599485,78.51723519399872,0.03661669637085792,-0.052801511828208414
0.05,0,0.39504122039807593,0,0,1.756601453481834,4.287597897712579,5.0894052507848455,77.23513126962114,0.038589156769383764,-0.0521440249779265
0.05,0,0.4163479995558805,0,0,1.7539715076692586,4.347758061867248,4.989466910511451,74.73667276278628,0.04253407755676096,-0.04655538676595161
0.05,0,0.4684276376149284,0,0,1.752656534763531,4.466434689026986,4.8270671538770555,70.6766788469264,0.04845145871371059,-0.03965177489502569
0.05,0,0.510001645960341,0,0,1.7490403592746924,4.5716328292501895,4.663023730900756,66.5755932725189,0.05141014928136732,-0.03472062358425049
0.05,0,0.554804583345637,0,0,1.7401642921774572,4.6880082968121854,4.455257387855637,61.381434696390926,0.05206763607320282,-0.031761932807990445
0.05,0,0.5809559111046352,0,0,1.7329319412214335,4.77249558822629,4.278721808461427,56.96804521153567,0.05173889267732945,-0.02847449862109938
0.05,0,0.6262275862113124,0,0,1.7181384961169144,4.9010346473833835,3.956552733175495,48.91381832938737,0.05239637946898745,-0.031104445969858924
0.05,0,0.6631826343994262,0,0,1.699728875601428,5.017410194217491,3.6176178903252305,40.44044725813076,0.05239637946898745,-0.023872090775245325
0.05,0,0.7045683441653435,0,0,1.6645533508568386,5.151209235569871,3.294791637621739,32.369790940543474,0.05239637946898745,-0.021242143443009676
0.05,0,0.7560463637966559,0,0,1.6320077720658026,5.314595344149269,3.070917291883608,26.7729322970902,0.05239637946898745,-0.021570886859211436
0.07,0,0.806462527937431,0,0,1.631350285627194,5.484556414026409,2.902929380575147,22.57323451437867,0.05206763607320282,-0.037021827526629913
0.07,0,0.849244511568479,0,0,1.6468012169509905,5.64202524497705,2.7408588761825805,18.521471904564514,0.0530538662602906,-0.040638005159737284
0.07,0,0.9306971672892789,0,0,1.6727719313858045,5.895816482098471,2.51599841419804,12.899960354951002,0.04910894550714545,-0.037021827526629913
0.07,0,0.9986882898183819,0,0,1.693482754369357,6.125938222387969,2.3739812984637916,9.349532461594789,0.0530538662602906,-0.029460728876178344
