Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0.028853921375883926,0,0,1.7503553321794012,4.901692136266508,4.323431000177027,58.08577500442566,0.05239637946898745,-0.031104445969858924
0.00,0,0.04029844045882919,0,0,1.7506840754056363,4.904650836251986,4.322444767968632,58.061119199215796,0.052725122864683366,-0.032090676227197606
0.00,0,0.03261873105018103,0,0,1.7500265889531894,4.905637069584631,4.319157327286485,57.978933182162116,0.052725122864683366,-0.030446959132104184
0.00,0,0.02590234830771717,0,0,1.7506840754056363,4.905308325140186,4.315869886623556,57.896747165588906,0.053711353051239086,-0.030446959132104184
0.00,0,0.020721878646173735,0,0,1.7500265889531894,4.905308325140186,4.3145549103637615,57.863872759094036,0.0530538662602906,-0.031104445969858924
0.00,0,0.018225042773395272,0,0,1.7503553321794012,4.9049795806959695,4.3145549103637615,57.863872759094036,0.05206763607320282,-0.031104445969858924
0.00,0,0.01891581126372397,0,0,1.7506840754056363,4.903664602921418,4.315869886623556,57.896747165588906,0.05239637946898745,-0.032419419646499026
0.00,0,0.021585564901197077,0,0,1.7500265889531894,4.90136339182483,4.3211297916934654,58.028244792336636,0.05173889267732945,-0.03406313674442102
0.00,0,0.020466357898507516,0,0,1.7503553321794012,4.902020880708417,4.322444767968632,58.061119199215796,0.05338260965580917,-0.03406313674442102
0.02,0,0.020145216547665674,0,0,1.7510128186318943,4.9010346473833835,4.3237597442468765,58.093993606171914,0.053711353051239086,-0.03274816306589473
0.02,0,0.018831967268181263,0,0,1.7516703050844795,4.900705902942167,4.3309921138323135,58.27480284580784,0.052725122864683366,-0.031761932807990445
0.02,0,0.028896653831508846,0,0,1.7519990483108068,4.892816036422055,4.349073038205024,58.72682595512559,0.05239637946898745,-0.03373439332464789
0.02,0,0.028005137747698465,0,0,1.7562727102551798,4.891829803116361,4.370770148227871,59.26925370569678,0.05206763607320282,-0.03735057094734806
0.02,0,0.02600477076572,0,0,1.7615326018844721,4.891829803116361,4.396740932557803,59.91852331394507,0.05042391909294819,-0.04030926173807195
0.02,0,0.04357269326750006,0,0,1.765477520610436,4.875392581658944,4.4437513427750694,61.09378356937674,0.05239637946898745,-0.040638005159737284
