Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0.020224236951307827,0,0,1.7506840754056363,4.9010346473833835,4.3247459764575815,58.118649411439534,0.052725122864683366,-0.030446959132104184
0.00,0,0.036001320548074346,0,0,1.7506840754056363,4.903993347364709,4.322116023899552,58.0529005974888,0.05239637946898745,-0.03011821571336812
0.00,0,0.03358966143987608,0,0,1.7500265889531894,4.905637069584631,4.319157327286485,57.978933182162116,0.052725122864683366,-0.030446959132104184
0.00,0,0.026628385914636475,0,0,1.7506840754056363,4.905308325140186,4.315869886623556,57.896747165588906,0.053711353051239086,-0.030446959132104184
0.00,0,0.022448464129615233,0,0,1.7503553321794012,4.905637069584631,4.3152123984932755,57.880309962331886,0.05206763607320282,-0.03636434068547742
0.00,0,0.020638173347934486,0,0,1.7503553321794012,4.9049795806959695,4.3145549103637615,57.863872759094036,0.05206763607320282,-0.031104445969858924
0.00,0,0.019333689177422165,0,0,1.7503553321794012,4.904322091808233,4.31554114255832,57.888528563958005,0.052725122864683366,-0.032090676227197606
0.00,0,0.023389099875484223,0,0,1.7496978457270007,4.90136339182483,4.319814815421376,57.99537038553439,0.0530538662602906,-0.03373439332464789
0.00,0,0.02206733907503378,0,0,1.7503553321794012,4.902020880708417,4.322444767968632,58.061119199215796,0.05338260965580917,-0.03406313674442102
0.02,0,0.02158354425841006,0,0,1.7506840754056363,4.9010346473833835,4.322773512037904,58.06933780094761,0.05206763607320282,-0.033405649904969165
0.02,0,0.020146466874116618,0,0,1.7510128186318943,4.900705902942167,4.329019649390669,58.22549123476672,0.052725122864683366,-0.032419419646499026
0.02,0,0.02849419987393027,0,0,1.7519990483108068,4.89380226972982,4.3457855973664055,58.64463993416014,0.05239637946898745,-0.03307690648538475
0.02,0,0.0311878275762281,0,0,1.7549577373487988,4.890186080944801,4.36682521906962,59.17063047674049,0.05108140588531643,-0.035706853844703124
0.02,0,0.0330988575213246,0,0,1.7605463722035182,4.893473525293668,4.390823538551912,59.77058846379779,0.05141014928136732,-0.03965177489502569
0.02,0,0.052151828987682176,0,0,1.765477520610436,4.875392581658944,4.4437513427750694,61.09378356937674,0.05239637946898745,-0.040638005159737284
0.02,0,0.10187188604035982,0,0,1.7661350070650992,4.827395898267186,4.522978686782176,63.0744671695544,0.05141014928136732,-0.04326795253647597
0.02,0,0.18940449151688635,0,0,1.7631763180198714,4.7373199437367,4.641655353145532,66.04138382863829,0.05239637946898745,-0.046884130189422585
0.02,0,0.23618218040620131,0,0,1.7658062638377556,4.678803456594588,4.737648688066038,68.44121720165094,0.05173889267732945,-0.0449116696500248
0.02,0,0.25956105209150965,0,0,1.7700799257951103,4.640340376082415,4.8231222212130795,70.57805553032699,0.05108140588531643,-0.04885659073224932
0.03,0,0.29374829800975216,0,0,1.7733673580727989,4.587083807879383,4.9243755033002214,73.10938758250553,0.04845145871371059,-0.0508290512785097
0.03,0,0.3340758523538617,0,0,1.7733673580727989,4.522649942591708,4.992754355564461,74.81885888911152,0.0481227153168597,-0.0521440249779265
0.03,0,0.43103261515534935,0,0,1.7681074664296685,4.383262424081654,5.051928370584383,76.29820926460957,0.04450653794562165,-0.05050030785389431
0.03,0,0.484475663984771,0,0,1.7631763180198714,4.289241617959471,5.100911311127387,77.52278277818468,0.04450653794562165,-0.0531302552534928
0.03,0,0.47046473257082955,0,0,1.7631763180198714,4.280694272727504,5.1374019616211,78.43504904052749,0.041547847361124504,-0.050171564429374454
0.03,0,0.457542973399948,0,0,1.7658062638377556,4.272475671663834,5.1600853404811735,79.00213351202933,0.04089036056358644,-0.050171564429374454
