Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,214.71999999999997,36.0,0,0
0.00,25.30414810816479,108.78414486211278,0,0,0,0,229.03000000000003,39.0,0,0
0.00,24.620452872862863,98.69419569512881,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.00,25.236593154484286,103.63811940972653,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.00,26.268409144703963,96.39121428043902,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.00,27.448878328272045,106.90319022295476,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.00,27.305811102582336,116.11550593273195,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.00,28.384184020123527,128.3629057683695,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.00,28.616312499884614,130.70732409176065,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.00,28.22166340011783,129.93618791932948,0,0,0,0,343.51,63.0,0,0
0.02,26.43193299450277,128.73066806454028,0,0,0,0,357.82,66.0,0,0
0.02,26.571606035758204,131.81755588568137,0,0,0,0,372.13,69.0,0,0
0.02,24.916183791546192,133.3681637721976,0,0,0,0,386.44,72.0,0,0
0.02,22.98312601936279,137.1477957600964,0,0,0,0,400.75,75.0,0,0
0.02,23.414061809116497,136.38656086352515,0,0,0,0,415.06,78.0,0,0
0.02,21.93677094344389,137.4554111875388,0,0,0,0,429.37,81.0,0,0
0.02,21.290028369195493,138.288986413916,0,0,0,0,443.68,84.0,0,0
0.02,20.986739201703166,140.17003044860078,0,0,0,0,457.99,87.0,0,0
0.02,20.044008335512636,142.48126462805192,0,0,0,0,472.3,90.0,0,0
0.02,18.7247565255045,141.4160065051598,0,0,0,0,486.61,93.0,0,0
0.03,19.976434744038993,141.58624463780777,0,0,0,0,500.92,96.0,0,0
0.03,21.13441385855772,140.47176877247375,0,0,0,0,515.23,99.0,0,0
0.03,21.050878563181108,141.7541178843866,0,0,0,0,520,100.0,0,0
0.03,22.24513516175147,136.49740010484055,0,0,0,0,505.69,97.0,0,0
0.03,22.252983220890584,133.30807530235992,0,0,0,0,491.38,94.0,0,0
0.03,20.795447800710495,130.20721037548904,0,0,0,0,477.07,91.0,0,0
0.03,20.45712598183494,126.67157160606669,0,0,0,0,462.76,88.0,0,0
0.03,21.95312206468088,122.56102401907286,0,0,0,0,448.45,85.0,0,0
0.03,21.61120001408778,119.36117081405014,0,0,0,0,434.14,82.0,0,0
0.03,20.447025948033165,117.46855808938895,0,0,0,0,419.83,79.0,0,0
0.05,19.275199069116084,115.370320575585,0,0,0,0,405.52,76.0,0,0
0.05,18,114.24522034119084,0,0,0,0,391.21,73.0,0,0
0.05,18,111.99112083901684,0,0,0,0,376.9,70.0,0,0
0.05,18,109.39927360725854,1,0,0,0,362.59000000000003,67.0,0,0
0.05,18,107.83355043458364,1,0,0,0,348.28,63.99999999999999,0,0
0.05,18,106.23590330938784,1,0,0,0,333.96999999999997,60.99999999999999,0,0
0.05,18,104.55173140412326,1,0,0,0,319.65999999999997,57.99999999999999,0,0
0.05,18.34178713217993,103.63721367393185,1,0,0,0,305.34999999999997,54.99999999999999,0,0
0.05,18,102.07724582969243,1,0,0,0,291.03999999999996,51.99999999999999,0,0
0.05,18,100.94873546518123,1,0,0,0,276.7299999999999,48.99999999999998,0,0
0.07,19.2545832942613,100.50033922366813,1,0,0,0,262.4199999999999,45.99999999999997,0,0
0.07,19.826678712744055,99.84942916374186,1,0,0,0,248.10999999999984,42.99999999999997,0,0
0.07,19.391971367918106,97.97210941465063,1,0,0,0,233.79999999999984,39.99999999999997,0,0
0.07,18,96.79357741456916,1,0,0,0,219.48999999999984,36.999999999999964,0,0
0.07,18,96.14872087660697,2,0,0,0,205.1799999999999,33.99999999999997,0,0
0.07,19.302855772291977,95.29888621846197,2,0,0,0,190.8699999999999,30.99999999999997,0,0
0.07,18,94.55322371588355,2,0,0,0,176.55999999999983,27.99999999999997,0,0
0.07,18,93.24209943595206,2,0,0,0,162.24999999999983,24.99999999999997,0,0
0.07,18.423505453611284,92.38304476822616,2,0,0,0,147.93999999999988,21.99999999999997,0,0
0.07,18,91.60824824675728,2,0,0,0,133.62999999999988,18.99999999999997,0,0
0.08,18,91.07519219324804,2,0,0,0,119.31999999999988,15.999999999999972,0,0
0.08,18.233379170035324,90.41889436497665,2,0,0,0,105.00999999999982,12.999999999999972,0,0
0.08,18,89.71630421554713,2,0,0,0,90.69999999999987,9.999999999999972,0,0
0.08,18,88.9898662210576,2,0,0,0,76.38999999999987,6.999999999999972,0,0
0.08,18,88.31852001463713,2,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.08,19.099857979145316,88.03621605865217,2,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.08,19.663523719983285,87.29487807372558,2,0,0,0,43,0.0,0,0
0.08,20.363200116827684,87.1535239070325,2,0,0,0,57.31,3.0,0,0
0.08,19.888266370096016,87.82162692719574,2,0,0,0,71.62,6.0,0,0
0.08,18.606372285277445,87.84186042986248,3,0,0,0,85.93,9.0,0,0
0.10,18.701102298458608,88.57739652661776,3,0,0,0,100.24000000000001,12.0,0,0
0.10,18,89.20852209849149,3,0,0,0,114.55000000000001,15.0,0,0
0.10,19.964572707630108,89.33746731007558,3,0,0,0,128.86,18.0,0,0
0.10,19.304097455901854,90.22717441715422,3,0,0,0,143.16999999999996,21.0,0,0
0.10,21.135915074129816,90.57098305614672,3,0,0,0,157.48000000000002,24.0,0,0
0.10,21.845758620352953,90.37063771545876,3,0,0,0,171.79000000000002,27.0,0,0
0.10,22.22202548899956,90.76294522067613,3,0,0,0,186.10000000000002,30.0,0,0
0.10,23.8532976330203,90.72983002618514,3,0,0,0,200.40999999999997,33.0,0,0
0.10,22.308556023338166,91.37358475103207,3,0,0,0,214.71999999999997,36.0,0,0
0.10,23.571883732843997,91.35430846482546,3,0,0,0,229.03000000000003,39.0,0,0
0.12,21.94352166288732,91.59191615061451,3,0,0,0,243.34000000000003,42.00000000000001,0,0
0.12,20.347024483578124,91.47243167642903,3,0,0,0,257.65000000000003,45.00000000000001,0,0
0.12,21.476460307704883,91.33803514898595,3,0,0,0,271.96000000000004,48.00000000000001,0,0
0.12,21.07772365483796,91.88877195554961,3,0,0,0,286.27000000000004,51.00000000000001,0,0
0.12,22.891342983426863,93.22384972661494,3,0,0,0,300.58000000000004,54.00000000000001,0,0
0.12,23.331045816565123,93.96457636606856,3,0,0,0,314.89000000000004,57.000000000000014,0,0
0.12,22.995603450585683,94.56189497630248,3,0,0,0,329.20000000000005,60.00000000000001,0,0
0.12,23.914410693237592,95.19963805721507,3,0,0,0,343.51,63.0,0,0
0.12,23.45185376616052,95.43005661590817,3,0,0,0,357.82,66.0,0,0
0.12,24.455945979350393,96.65231629992681,3,0,0,0,372.13,69.0,0,0
0.13,25.405487976818623,97.35725660793224,3,0,0,0,386.44,72.0,0,0
0.13,23.619071970547125,97.60914260253321,3,0,0,0,400.75,75.0,0,0
0.13,24.84987027384172,98.35820138439207,3,0,0,0,415.06,78.0,0,0
0.13,24.999055337818856,98.94268883208508,3,0,0,0,429.37,81.0,0,0
0.13,24.101696915988786,99.69840389318846,3,0,0,0,443.68,84.0,0,0
0.13,23.129773620623418,100.4127294714582,3,0,0,0,457.99,87.0,0,0
0.13,22.940727772160447,100.51980664148506,3,0,0,0,472.3,90.0,0,0
0.13,22.085903497400572,101.1794010867371,4,0,0,0,486.61,93.0,0,0
0.13,23.64563919444724,101.71815652796543,4,0,0,0,500.92,96.0,0,0
0.13,21.763516746435336,102.11399817290302,4,0,0,0,515.23,99.0,0,0
0.15,8.571428571428571,103.29864409210397,4,0,0,0,520,100.0,0,0
0.15,8.571428571428571,102.4348950821906,4,0,0,0,505.69,97.0,0,0
0.15,8.571428571428571,102.20971027366542,4,0,0,0,491.38,94.0,0,0
0.15,8.571428571428571,101.60867441707397,4,0,0,0,477.07,91.0,0,0
0.15,8.571428571428571,101.17356024007395,4,0,0,0,462.76,88.0,0,0
0.15,8.571428571428571,100.4826532801888,4,0,0,0,448.45,85.0,0,0
0.15,8.571428571428571,100.32562578896571,4,0,0,0,434.14,82.0,0,0
0.15,8.571428571428571,100.0722530853752,5,0,0,0,419.83,79.0,0,0
0.15,8.571428571428571,99.53870518296114,5,0,0,0,405.52,76.0,0,0
0.15,8.571428571428571,98.84605303499691,5,0,0,0,391.21,73.0,0,0
0.17,8.571428571428571,98.45401024494764,5,0,0,0,376.9,70.0,0,0
0.17,8.571428571428571,97.79999717404048,5,0,0,0,362.59000000000003,67.0,0,0
0.17,8.571428571428571,97.4437622174216,6,0,0,0,348.28,63.99999999999999,0,0
0.17,8.571428571428571,97.18131423663031,6,0,0,0,333.96999999999997,60.99999999999999,0,0
0.17,8.571428571428571,96.65604443631507,6,0,0,0,319.65999999999997,57.99999999999999,0,0
0.17,8.571428571428571,95.96495458840799,6,0,0,0,305.34999999999997,54.99999999999999,0,0
0.17,8.571428571428571,95.42217190260486,6,0,0,0,291.03999999999996,51.99999999999999,0,0
0.17,8.571428571428571,95.23479705026124,6,0,0,0,276.7299999999999,48.99999999999998,0,0
0.17,8.571428571428571,94.96786182997779,6,0,0,0,262.4199999999999,45.99999999999997,0,0
0.17,8.571428571428571,94.42789414575303,6,0,0,0,248.10999999999984,42.99999999999997,0,0
0.18,8.571428571428571,94.17207685140528,6,0,0,0,233.79999999999984,39.99999999999997,0,0
0.18,8.571428571428571,94.01254769738479,6,0,0,0,219.48999999999984,36.999999999999964,0,0
0.18,8.571428571428571,93.78222444578279,6,0,0,0,205.1799999999999,33.99999999999997,0,0
0.18,8.571428571428571,93.37282073773436,6,0,0,0,190.8699999999999,30.99999999999997,0,0
0.18,8.571428571428571,92.76650201207185,6,0,0,0,176.55999999999983,27.99999999999997,0,0
0.18,8.571428571428571,92.50832801530021,6,0,0,0,162.24999999999983,24.99999999999997,0,0
0.18,8.571428571428571,92.14702551937334,6,0,0,0,147.93999999999988,21.99999999999997,0,0
0.18,8.571428571428571,91.8128566736783,6,0,0,0,133.62999999999988,18.99999999999997,0,0
0.18,8.571428571428571,91.44524425322673,6,0,0,0,119.31999999999988,15.999999999999972,0,0
0.18,8.571428571428571,91.21140705760385,6,0,0,0,105.00999999999982,12.999999999999972,0,0
