Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,200.40999999999997,33.0,0,0
0.00,26.473013826033394,82.53819173962468,0,0,0,0,214.71999999999997,36.0,0,0
0.00,26.88715688700185,92.90284803772617,0,0,0,0,229.03000000000003,39.0,0,0
0.00,26.853688846069627,107.59645506815431,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.00,28.52521383694698,114.26000236695836,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.00,28.416713917700655,111.43669775538434,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.00,28.60301936915188,112.51192737276463,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.00,27.193556172329078,118.02288578555759,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.00,27.73601465081856,123.46040510579876,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.02,28.06781099496798,128.54511138599113,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.02,26.191213454169834,129.46642531202096,0,0,0,0,343.51,63.0,0,0
0.02,27.782571358857286,129.59327412124034,0,0,0,0,357.82,66.0,0,0
0.02,27.70095794957409,133.5040398355813,0,0,0,0,372.13,69.0,0,0
0.02,28.35833746788074,134.53684769006057,0,0,0,0,386.44,72.0,0,0
0.02,28.686069454066878,134.39407332609466,0,0,0,0,400.75,75.0,0,0
0.02,27.759332589114344,134.3695494952728,0,0,0,0,415.06,78.0,0,0
0.02,27.189842028456397,137.32825367215165,0,0,0,0,429.37,81.0,0,0
0.02,26.513103227381908,140.7805964502348,0,0,0,0,443.68,84.0,0,0
0.03,27.90337276401485,142.5508876716597,0,0,0,0,457.99,87.0,0,0
0.03,27.145390001072766,142.84334276697228,0,0,0,0,472.3,90.0,0,0
0.03,28.884503311386883,142.97836420180798,0,0,0,0,486.61,93.0,0,0
0.03,30.19584213760492,142.7709547615249,0,0,0,0,500.92,96.0,0,0
0.03,31.573397571785236,143.2870566618516,0,0,0,0,515.23,99.0,0,0
0.03,32.259166042814876,143.69022878107393,0,0,0,0,520,100.0,0,0
0.03,31.377931830337005,141.26521118863025,0,0,0,0,505.69,97.0,0,0
0.03,32.4410327670221,137.77408968878106,0,0,0,0,491.38,94.0,0,0
0.03,32.532766394813834,135.36464165595729,0,0,0,0,477.07,91.0,0,0
0.05,32.332140405006854,133.63225602589006,0,0,0,0,462.76,88.0,0,0
0.05,31.64234061097032,131.46782127622072,0,0,0,0,448.45,85.0,0,0
0.05,30.49015494194052,129.6196501278761,1,0,0,0,434.14,82.0,0,0
0.05,29.778880469280217,127.77583864101722,1,0,0,0,419.83,79.0,0,0
0.05,30.155476975060793,124.75980603390342,1,0,0,0,405.52,76.0,0,0
0.05,29.354035927000947,123.0162305018625,1,0,0,0,391.21,73.0,0,0
0.05,29.312112591812685,120.9575393915354,1,0,0,0,376.9,70.0,0,0
0.05,29.44090764189117,118.33287978247016,1,0,0,0,362.59000000000003,67.0,0,0
0.05,27.692422797621553,116.83366016479762,1,0,0,0,348.28,63.99999999999999,0,0
0.05,28.85648672003785,115.61862569447689,1,0,0,0,333.96999999999997,60.99999999999999,0,0
0.07,28.941429701782234,113.56109115664363,1,0,0,0,319.65999999999997,57.99999999999999,0,0
0.07,30.890006859475005,112.61027117384751,1,0,0,0,305.34999999999997,54.99999999999999,0,0
0.07,29.183007379422264,111.22946322757878,1,0,0,0,291.03999999999996,51.99999999999999,0,0
