Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,57.31,3.0,0,0
0.00,25.262258619296723,102.63316226104746,0,0,0,0,71.62,6.0,0,0
0.00,24.83317128027201,106.54987079386204,0,0,0,0,85.93,9.0,0,0
0.00,23.34606625698282,104.30368356589841,0,0,0,0,100.24000000000001,12.0,0,0
0.00,25.0864270749241,107.67292396381269,0,0,0,0,114.55000000000001,15.0,0,0
0.00,24.20698331383598,107.79595512996384,0,0,0,0,128.86,18.0,0,0
0.00,25.589087937490447,111.52674155076465,0,0,0,0,143.16999999999996,21.0,0,0
0.00,23.720541225583716,115.53349061034746,0,0,0,0,157.48000000000002,24.0,0,0
0.00,22.477296976784686,114.12357068225691,0,0,0,0,171.79000000000002,27.0,0,0
0.00,21.30428502023013,116.00836627369611,0,0,0,0,186.10000000000002,30.0,0,0
0.02,22.745966803650266,118.04676023981371,0,0,0,0,200.40999999999997,33.0,0,0
0.02,24.468954864748362,115.38000197266808,0,0,0,0,214.71999999999997,36.0,0,0
0.02,25.02806906393109,116.74431332066287,0,0,0,0,229.03000000000003,39.0,0,0
0.02,23.733156329501437,113.15764076607317,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.02,22.162675348086978,112.34495223334969,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.02,23.3433073503561,114.04677864323565,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.02,21.671981268225803,114.75819241895836,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.02,20.57182472822883,116.68994086768667,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.02,20.047297899483997,120.11837900284605,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.02,18.558181378326857,121.0905995240917,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.03,18,122.06761995365352,0,0,0,0,343.51,63.0,0,0
0.03,18,123.63869086244804,0,0,0,0,357.82,66.0,0,0
0.03,18.217058875930512,126.25029834919344,0,0,0,0,372.13,69.0,0,0
0.03,18.69988191547452,127.71291362876775,0,0,0,0,386.44,72.0,0,0
0.03,18.279761362638617,130.39733867921024,0,0,0,0,400.75,75.0,0,0
0.03,18,132.8267906510084,0,0,0,0,415.06,78.0,0,0
0.03,18,134.54168796247592,0,0,0,0,429.37,81.0,0,0
0.03,19.08614862594211,133.76933618531115,0,0,0,0,443.68,84.0,0,0
0.03,19.28172979340586,135.17726543077072,0,0,0,0,457.99,87.0,0,0
0.03,20.736600234050474,136.6716220263361,0,0,0,0,472.3,90.0,0,0
0.05,21.375195996258114,138.2471221251924,0,0,0,0,486.61,93.0,0,0
0.05,19.548168264622593,137.9183564841681,0,0,0,0,500.92,96.0,0,0
0.05,18.5382441565768,137.44289295586745,0,0,0,0,515.23,99.0,0,0
0.05,20.447426580440855,138.0296523094452,0,0,0,0,520,100.0,0,0
0.05,19.99387150748114,135.79710532367025,0,0,0,0,505.69,97.0,0,0
0.05,18.82683500635146,133.73988542428955,0,0,0,0,491.38,94.0,0,0
0.05,18.59234182914198,131.9197604768258,0,0,0,0,477.07,91.0,0,0
0.05,18.705220136817026,129.4415492101854,0,0,0,0,462.76,88.0,0,0
0.05,18.290245330582238,127.93083286223191,0,0,0,0,448.45,85.0,0,0
0.05,19.339522107544354,126.98635335742088,0,0,0,0,434.14,82.0,0,0
0.07,21.16872594241525,124.93368984066065,0,0,0,0,419.83,79.0,0,0
0.07,19.792590336881116,123.67800667582324,0,0,0,0,405.52,76.0,0,0
0.07,20.77369169186554,121.44056343272231,0,0,0,0,391.21,73.0,0,0
0.07,18.85317054909572,120.01665462831505,0,0,0,0,376.9,70.0,0,0
0.07,19.603039456187588,118.42828935342938,0,0,0,0,362.59000000000003,67.0,0,0
0.07,20.999949587514795,116.84347176299913,0,0,0,0,348.28,63.99999999999999,0,0
0.07,22.829780077819347,115.54607173213618,0,0,0,0,333.96999999999997,60.99999999999999,0,0
0.07,20.935619920186557,114.65818073006064,0,0,0,0,319.65999999999997,57.99999999999999,0,0
0.07,19.322715933881852,113.5044511247487,0,0,0,0,305.34999999999997,54.99999999999999,0,0
0.07,21.269164106351166,111.93248523964772,0,0,0,0,291.03999999999996,51.99999999999999,0,0
0.08,23.187870174953726,111.0136590485397,0,0,0,0,276.7299999999999,48.99999999999998,0,0
0.08,22.856902799902635,110.04609124597127,0,0,0,0,262.4199999999999,45.99999999999997,0,0
0.08,22.301686463235516,108.54900290654267,0,0,0,0,248.10999999999984,42.99999999999997,0,0
0.08,20.792836003586192,107.49780533800619,0,0,0,0,233.79999999999984,39.99999999999997,0,0
0.08,21.358964418903337,106.74316364954736,0,0,0,0,219.48999999999984,36.999999999999964,0,0
0.08,21.68909393433629,105.8786106432096,0,0,0,0,205.1799999999999,33.99999999999997,0,0
0.08,22.266057540621475,104.56921943305588,0,1,0,0,190.8699999999999,30.99999999999997,0,0
0.08,22.381013100283084,103.49547437847399,0,1,0,0,176.55999999999983,27.99999999999997,0,0
0.08,24.368612853314083,102.84401306271577,0,1,0,0,162.24999999999983,24.99999999999997,0,0
0.08,24.35316169570174,101.83574874528372,0,1,0,0,147.93999999999988,21.99999999999997,0,0
0.10,23.03120343904807,101.1456857695338,0,1,0,0,133.62999999999988,18.99999999999997,0,0
0.10,21.840456057755127,100.33690846580608,0,1,0,0,119.31999999999988,15.999999999999972,0,0
0.10,21.52247102936172,100.10829521240703,1,1,0,0,105.00999999999982,12.999999999999972,0,0
0.10,22.50947985979541,99.38036252372633,1,1,0,0,90.69999999999987,9.999999999999972,0,0
0.10,21.79963370498099,98.68747945997616,1,1,0,0,76.38999999999987,6.999999999999972,0,0
0.10,21.175874988695792,97.91566268493038,1,1,0,0,62.07999999999987,3.9999999999999716,0,0
0.10,20.113115781824018,97.03891421383771,1,1,0,0,47.76999999999987,0.9999999999999716,0,0
0.10,20.33523674683764,96.45298310890077,1,1,0,0,43,0.0,0,0
0.10,20.50163148476193,96.89908517346325,1,1,0,0,57.31,3.0,0,0
0.10,21.954410387526075,97.05547202469468,1,1,0,0,71.62,6.0,0,0
0.12,23.728578706101832,97.44889019619082,1,1,0,0,85.93,9.0,0,0
0.12,23.793805753635915,97.16718488445031,1,1,0,0,100.24000000000001,12.0,0,0
0.12,23.320591529630484,97.34518001399192,1,1,0,0,114.55000000000001,15.0,0,0
0.12,22.51589838754968,97.53717737727212,1,1,0,0,128.86,18.0,0,0
0.12,22.3471067679182,97.77377652830145,1,1,0,0,143.16999999999996,21.0,0,0
0.12,20.796018657200225,97.85004002406167,1,1,0,0,157.48000000000002,24.0,0,0
0.12,18.880666992947518,97.83664574839418,1,1,0,0,171.79000000000002,27.0,0,0
0.12,19.04502748638626,98.0196410674074,1,1,0,0,186.10000000000002,30.0,0,0
0.12,18.86488799666708,98.17231540394972,1,1,0,0,200.40999999999997,33.0,0,0
0.12,19.533606412674416,98.02487666125324,1,1,0,0,214.71999999999997,36.0,0,0
0.13,18,98.21375338322744,1,1,0,0,229.03000000000003,39.0,0,0
0.13,19.49454626811088,98.28473870516967,1,1,0,0,243.34000000000003,42.00000000000001,0,0
0.13,20.641508060696182,98.60205442283184,1,1,0,0,257.65000000000003,45.00000000000001,0,0
0.13,20.928668956415944,99.04423837482294,1,1,0,0,271.96000000000004,48.00000000000001,0,0
0.13,22.362081881365842,99.61937330726475,1,1,0,0,286.27000000000004,51.00000000000001,0,0
0.13,24.021866537091327,100.34230532997904,1,1,0,0,300.58000000000004,54.00000000000001,0,0
0.13,24.04099084795136,101.41917572702809,1,1,0,0,314.89000000000004,57.000000000000014,0,0
0.13,24.79216261939224,102.3506224599474,1,1,0,0,329.20000000000005,60.00000000000001,0,0
0.13,25.27546799899524,103.46364965753675,1,1,0,0,343.51,63.0,0,0
0.13,25.995563412854594,103.87756675863798,1,1,0,0,357.82,66.0,0,0
0.15,24.573196664683643,103.95687477067823,1,1,0,0,372.13,69.0,0,0
0.15,22.812275376786612,104.26727262775745,1,1,0,0,386.44,72.0,0,0
0.15,22.65192495577675,105.08783930034603,1,1,0,0,400.75,75.0,0,0
0.15,22.090725656663032,106.22377794941794,1,1,0,0,415.06,78.0,0,0
0.15,22.648965738078857,106.67391149340978,1,1,0,0,429.37,81.0,0,0
0.15,21.23787135815463,107.3576215510471,1,1,0,0,443.68,84.0,0,0
0.15,20.779569601321533,107.66704622202697,1,1,0,0,457.99,87.0,0,0
0.15,20.95793191735884,108.16268887725029,1,1,0,0,472.3,90.0,0,0
0.15,21.66202818673186,108.78357651386925,1,1,0,0,486.61,93.0,0,0
0.15,20.782977337001146,109.49386129601207,1,1,0,0,500.92,96.0,0,0
0.17,22.149063938747748,110.00962719998785,1,1,0,0,515.23,99.0,0,0
0.17,8.571428571428571,110.6503222517124,1,1,0,0,520,100.0,0,0
