Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,57.31,3.0,0,0
0.00,26.58657218778773,101.21221028682169,0,0,0,0,71.62,6.0,0,0
0.00,28.039085307339647,103.61585046075793,0,0,0,0,85.93,9.0,0,0
0.00,26.502220991623368,97.14212024649686,0,0,0,0,100.24000000000001,12.0,0,0
0.00,24.8039843797114,107.02589746863914,0,0,0,0,114.55000000000001,15.0,0,0
0.00,23.17872376135592,108.76077222145528,0,0,0,0,128.86,18.0,0,0
0.00,22.757050131193324,108.61183179563557,0,0,0,0,143.16999999999996,21.0,0,0
0.00,21.143479152725654,111.5679596207431,0,0,0,0,157.48000000000002,24.0,0,0
0.00,19.829227983407513,107.74756537014429,0,0,0,0,171.79000000000002,27.0,0,0
0.00,20.277716061587483,104.85714773933007,0,0,0,0,186.10000000000002,30.0,0,0
0.02,20.706491654884072,107.90292306626951,0,0,0,0,200.40999999999997,33.0,0,0
0.02,21.729459600711277,106.58876791872972,0,0,0,0,214.71999999999997,36.0,0,0
