Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,515.23,99.0,0,0
0.00,22.199632633332346,128.35975227111777,0,0,0,0,520,100.0,0,0
0.00,23.875273271591194,95.64239866547528,0,0,0,0,505.69,97.0,0,0
0.00,25.542644948143135,88.4339140794427,0,0,0,0,491.38,94.0,0,0
0.00,24.64278329489233,77.7396571227454,0,0,0,0,477.07,91.0,0,0
0.00,25.37805746289998,77.50482015848432,0,0,0,0,462.76,88.0,0,0
0.00,25.031296704666264,76.41070307021076,0,0,0,0,448.45,85.0,0,0
0.00,24.321404381224006,73.33792727039108,0,0,0,0,434.14,82.0,0,0
0.00,24.858848913548215,69.5826868579723,0,0,0,0,419.83,79.0,0,0
0.00,25.25783601523993,69.99738946784707,0,0,0,0,405.52,76.0,0,0
0.02,24.44526084363091,68.21795678442025,0,0,0,0,391.21,73.0,0,0
0.02,24.720530159602358,66.36339938158349,1,0,0,0,376.9,70.0,0,0
0.02,24.43170227105533,66.12184400852229,1,0,0,0,362.59000000000003,67.0,0,0
0.02,24.413994653412708,64.72233797493465,2,0,0,0,348.28,63.99999999999999,0,0
0.02,24.36032875952772,64.11024841210435,3,0,0,0,333.96999999999997,60.99999999999999,0,0
0.02,25.302466922708792,62.96006121731692,3,0,0,0,319.65999999999997,57.99999999999999,0,0
0.02,25.52654050761185,63.50961511440175,3,0,0,0,305.34999999999997,54.99999999999999,0,0
0.02,24.092502540672818,63.33857520646412,3,0,0,0,291.03999999999996,51.99999999999999,0,0
0.02,25.482473543676935,63.97939495860781,3,0,0,0,276.7299999999999,48.99999999999998,0,0
0.02,24.14246655807943,63.57842438451079,3,0,0,0,262.4199999999999,45.99999999999997,0,0
0.03,24.46515019785767,64.58913297644263,3,0,0,0,248.10999999999984,42.99999999999997,0,0
0.03,23.57984599964345,63.85774618781466,3,0,0,0,233.79999999999984,39.99999999999997,0,0
0.03,21.860555714460446,63.854444855758885,3,0,0,0,219.48999999999984,36.999999999999964,0,0
0.03,20.753806695341165,62.32125924093423,3,0,0,0,205.1799999999999,33.99999999999997,0,0
0.03,20.104527611089907,62.521804074842905,3,0,0,0,190.8699999999999,30.99999999999997,0,0
0.03,21.90821149156674,62.17045065675742,3,0,0,0,176.55999999999983,27.99999999999997,0,0
0.03,22.079011771918086,60.810787316930536,3,0,0,0,162.24999999999983,24.99999999999997,0,0
0.03,20.295513551847502,59.80592000114721,3,0,0,0,147.93999999999988,21.99999999999997,0,0
0.03,19.45483063188141,59.80452365301863,3,0,0,0,133.62999999999988,18.99999999999997,0,0
0.03,18.484416090779206,58.99167017593665,3,0,0,0,119.31999999999988,15.999999999999972,0,0
0.05,18.451365956126196,59.879092958932034,3,0,0,0,105.00999999999982,12.999999999999972,0,0
0.05,18,60.124006470372954,3,0,0,0,90.69999999999987,9.999999999999972,0,0
0.05,19.878064176105635,60.409955760629614,3,0,0,0,76.38999999999987,6.999999999999972,0,0
0.05,21.721706474941318,60.010297660385525,3,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.05,22.749238732816977,60.41722340751495,3,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.05,21.769064077757882,60.811785695219505,3,0,0,0,43,0.0,0,0
0.05,22.151225213415774,63.19211284699834,3,0,0,0,57.31,3.0,0,0
0.05,21.796865399559163,64.84602334880067,3,0,0,0,71.62,6.0,0,0
0.05,21.556775606155185,66.2871214789109,3,0,0,0,85.93,9.0,0,0
0.05,23.242621407503325,67.57871887737574,3,0,0,0,100.24000000000001,12.0,0,0
0.07,22.97617897334815,68.47238461290485,3,0,0,0,114.55000000000001,15.0,0,0
0.07,22.520485050364762,70.19438535612636,3,0,0,0,128.86,18.0,0,0
0.07,22.01294672145852,70.82441974250308,3,0,0,0,143.16999999999996,21.0,0,0
