Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,343.51,63.0,0,0
0.00,27.37985343336487,135.6851566122761,0,0,0,0,357.82,66.0,0,0
0.00,27.477563498001466,159.73929256894996,0,0,0,0,372.13,69.0,0,0
0.00,27.60086821721782,159.5869062497427,0,0,0,0,386.44,72.0,0,0
0.00,26.97717455240981,163.1153691694842,0,0,0,0,400.75,75.0,0,0
0.00,28.111954267958637,166.44945038818764,0,0,0,0,415.06,78.0,0,0
0.00,27.810589984980503,163.31636612498892,0,0,0,0,429.37,81.0,0,0
0.00,28.49401676033105,159.85032104518606,0,0,0,0,443.68,84.0,0,0
0.02,26.51410582578155,159.58042321539781,0,0,0,0,457.99,87.0,0,0
0.02,24.73154546091599,160.87715771546578,0,0,0,0,472.3,90.0,0,0
0.02,23.845308577135185,161.95805829159877,0,0,0,0,486.61,93.0,0,0
0.02,23.642380358643532,159.3709393501244,0,0,0,0,500.92,96.0,0,0
0.02,24.132588558576227,161.8376357443388,0,0,0,0,515.23,99.0,0,0
0.02,23.624536950221977,161.78389226747657,0,0,0,0,520,100.0,0,0
0.02,22.43972443410446,156.53125156600717,0,0,0,0,505.69,97.0,0,0
0.02,21.13318325523242,150.4351089326683,0,0,0,0,491.38,94.0,0,0
0.02,19.905973861748443,143.01187648057953,0,0,0,0,477.07,91.0,0,0
0.03,19.30456696926037,138.3542889422273,0,0,0,0,462.76,88.0,0,0
0.03,20.45216961529539,132.6010360586235,0,0,0,0,448.45,85.0,0,0
0.03,21.54506306608289,129.85373656940803,0,0,0,0,434.14,82.0,0,0
0.03,21.682275207440817,125.84741913000049,1,0,0,0,419.83,79.0,0,0
0.03,20.526763926739953,122.21605277177053,1,0,0,0,405.52,76.0,0,0
0.03,22.403509214605986,118.37073929864877,1,0,0,0,391.21,73.0,0,0
0.03,21.69684651103624,115.19918496280809,1,0,0,0,376.9,70.0,0,0
0.03,22.442575658703966,112.50421409421396,1,0,0,0,362.59000000000003,67.0,0,0
0.03,21.918320014279633,110.64093803856132,1,0,0,0,348.28,63.99999999999999,0,0
0.05,23.54190477052693,110.02735681422524,1,0,0,0,333.96999999999997,60.99999999999999,0,0
0.05,22.149904322858074,108.28660513581818,1,0,0,0,319.65999999999997,57.99999999999999,0,0
0.05,21.089962279259,107.3937037259625,1,0,0,0,305.34999999999997,54.99999999999999,0,0
0.05,21.671581490814596,105.81940519753488,1,0,0,0,291.03999999999996,51.99999999999999,0,0
0.05,23.186399752140986,103.85286692682651,1,0,0,0,276.7299999999999,48.99999999999998,0,0
0.05,24.252701506164314,102.96846221446435,1,0,0,0,262.4199999999999,45.99999999999997,0,0
0.05,23.025532847480566,101.66123967921645,1,0,0,0,248.10999999999984,42.99999999999997,0,0
0.05,22.92755639800184,101.39194890168054,1,0,0,0,233.79999999999984,39.99999999999997,0,0
0.05,24.353037050313375,99.94532308456894,1,0,0,0,219.48999999999984,36.999999999999964,0,0
0.07,25.028056253224143,98.81246202765179,1,0,0,0,205.1799999999999,33.99999999999997,0,0
0.07,25.432010851429126,98.1023801039786,1,0,0,0,190.8699999999999,30.99999999999997,0,0
0.07,26.746169960491454,96.68584702470294,1,0,0,0,176.55999999999983,27.99999999999997,0,0
0.07,27.415204290228523,95.08428259228525,1,0,0,0,162.24999999999983,24.99999999999997,0,0
0.07,26.312970006428003,94.50214177115805,1,0,0,0,147.93999999999988,21.99999999999997,0,0
0.07,24.570053471430473,93.69409516601362,1,0,0,0,133.62999999999988,18.99999999999997,0,0
0.07,24.231036917964055,92.22612360824688,1,0,0,0,119.31999999999988,15.999999999999972,0,0
0.07,24.591566088297267,91.1937810949079,1,0,0,0,105.00999999999982,12.999999999999972,0,0
0.07,23.498106027605537,90.54940175887528,1,0,0,0,90.69999999999987,9.999999999999972,0,0
0.08,22.567594075073625,89.27255787146713,1,0,0,0,76.38999999999987,6.999999999999972,0,0
0.08,22.259541550179833,88.69763875587081,1,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.08,21.430380044668773,87.14138379381066,1,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.08,21.169114861895668,86.88329161425992,1,0,0,0,43,0.0,0,0
0.08,21.268064523191637,87.25583240955511,1,0,0,0,57.31,3.0,0,0
0.08,22.705209642131145,87.9436663727892,1,0,0,0,71.62,6.0,0,0
0.08,24.432635567702906,88.87690968105942,1,0,0,0,85.93,9.0,0,0
0.08,23.555687683588555,89.91501977546467,1,0,0,0,100.24000000000001,12.0,0,0
0.08,24.535897978635703,89.59812647393053,2,0,0,0,114.55000000000001,15.0,0,0
0.10,26.493984216044254,89.96594338142513,2,0,0,0,128.86,18.0,0,0
0.10,26.547596139531148,90.84178593875568,2,0,0,0,143.16999999999996,21.0,0,0
0.10,27.01388171511018,91.29032509465557,2,0,0,0,157.48000000000002,24.0,0,0
0.10,25.90300461697517,92.36387122953157,2,0,0,0,171.79000000000002,27.0,0,0
