Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,143.16999999999996,21.0,0,0
0.00,26.174528772358755,105.99203409978446,0,0,0,0,157.48000000000002,24.0,0,0
0.00,24.368885064839777,107.36837684745358,0,0,0,0,171.79000000000002,27.0,0,0
0.00,25.024781629781117,110.94366143487481,0,0,0,0,186.10000000000002,30.0,0,0
0.00,26.96381394500672,108.07689395673533,0,0,0,0,200.40999999999997,33.0,0,0
0.00,28.809970590541848,102.34838203232539,0,0,0,0,214.71999999999997,36.0,0,0
0.00,27.884681286608703,102.20382254357241,0,0,0,0,229.03000000000003,39.0,0,0
0.00,27.628247434196087,104.71759410591031,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.00,26.560438878016814,104.57740947929824,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.00,26.51017651183815,101.67565763517415,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.02,26.065103724747175,106.11401802085147,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.02,27.449220006405504,109.47275329390675,0,1,0,0,300.58000000000004,54.00000000000001,0,0
0.02,27.49257962518373,114.98299462685046,0,1,0,0,314.89000000000004,57.000000000000014,0,0
0.02,27.724901252997444,119.82996723949671,0,1,0,0,329.20000000000005,60.00000000000001,0,0
0.02,29.04681032669047,123.78399151066284,0,1,0,0,343.51,63.0,0,0
0.02,28.506436703341528,127.00530287693897,0,1,0,0,357.82,66.0,0,0
0.02,28.029388038485187,130.60004818494076,0,1,0,0,372.13,69.0,0,0
0.02,26.48637150251752,134.51987954765232,0,1,0,0,386.44,72.0,0,0
0.02,25.299728516472964,133.7532644746709,0,1,0,0,400.75,75.0,0,0
0.02,25.44942438956265,135.07692695223366,0,1,0,0,415.06,78.0,0,0
0.03,24.5035331915751,134.47715243977643,0,1,0,0,429.37,81.0,0,0
0.03,23.58145520444903,136.08664904121943,0,1,0,0,443.68,84.0,0,0
0.03,23.05029767374556,136.11639004784007,0,2,0,0,457.99,87.0,0,0
0.03,24.7972337624753,137.31326612826854,0,2,0,0,472.3,90.0,0,0
0.03,22.998811866806783,138.18893592898306,0,2,0,0,486.61,93.0,0,0
0.03,24.041287429075023,137.83206314402872,0,2,0,0,500.92,96.0,0,0
0.03,24.95152687012692,139.81650976211355,0,2,0,0,515.23,99.0,0,0
0.03,26.648898150800594,140.18874592056923,0,2,0,0,520,100.0,0,0
0.03,27.061679210827236,138.43293777313778,0,2,0,0,505.69,97.0,0,0
0.03,27.200857174794177,134.36119756594246,0,2,0,0,491.38,94.0,0,0
0.05,26.241504787796377,132.1193637831123,0,2,0,0,477.07,91.0,0,0
0.05,26.4290134087389,129.657539610665,0,2,0,0,462.76,88.0,0,0
0.05,27.779840419858914,127.75041481465841,0,2,0,0,448.45,85.0,0,0
0.05,28.235491669800737,125.78169344552755,0,2,0,0,434.14,82.0,0,0
0.05,29.72729967795845,123.45733034474738,0,2,0,0,419.83,79.0,0,0
0.05,28.112603891938466,121.04741320546208,1,2,0,0,405.52,76.0,0,0
0.05,26.200119270291854,118.35129091735524,1,2,0,0,391.21,73.0,0,0
0.05,25.309485653512457,116.01523368940819,1,2,0,0,376.9,70.0,0,0
0.05,23.50580645020846,114.85482658942034,2,2,0,0,362.59000000000003,67.0,0,0
0.05,21.615841481305704,113.91009298544657,2,2,0,0,348.28,63.99999999999999,0,0
0.07,21.17796280895347,112.0184911324196,2,2,0,0,333.96999999999997,60.99999999999999,0,0
0.07,20.330595243062547,111.52429755783405,2,3,0,0,319.65999999999997,57.99999999999999,0,0
0.07,21.7083730716211,110.65355129466977,2,3,0,0,305.34999999999997,54.99999999999999,0,0
0.07,23.102647388696656,109.59098097767804,2,3,0,0,291.03999999999996,51.99999999999999,0,0
0.07,22.189833219353037,108.48603814989389,2,3,0,0,276.7299999999999,48.99999999999998,0,0
0.07,20.88812739117193,107.0424070962896,2,3,0,0,262.4199999999999,45.99999999999997,0,0
0.07,21.087930955980283,105.38132895199514,2,3,0,0,248.10999999999984,42.99999999999997,0,0
0.07,19.116479036372525,104.14454648648389,2,3,0,0,233.79999999999984,39.99999999999997,0,0
0.07,18,103.08475669416208,2,3,0,0,219.48999999999984,36.999999999999964,0,0
0.07,18,102.48599102051789,2,3,0,0,205.1799999999999,33.99999999999997,0,0
0.08,19.41546438883796,101.15812442669304,2,3,0,0,190.8699999999999,30.99999999999997,0,0
0.08,21.256244416115546,100.49861860391032,2,3,0,0,176.55999999999983,27.99999999999997,0,0
0.08,21.262900690455336,99.38271501025748,2,3,0,0,162.24999999999983,24.99999999999997,0,0
0.08,22.98084176389231,98.14474784452898,2,3,0,0,147.93999999999988,21.99999999999997,0,0
0.08,23.95255295179647,97.6213716676111,2,3,0,0,133.62999999999988,18.99999999999997,0,0
0.08,22.81222395904303,96.94201132533217,2,3,0,0,119.31999999999988,15.999999999999972,0,0
0.08,22.23442801862484,96.00945002211803,2,3,0,0,105.00999999999982,12.999999999999972,0,0
0.08,22.098171629009244,95.51976317388316,2,3,0,0,90.69999999999987,9.999999999999972,0,0
0.08,20.565171463514066,94.62814021035035,2,3,0,0,76.38999999999987,6.999999999999972,0,0
0.08,18.748558847071838,94.3786179065974,3,3,0,0,62.07999999999987,3.9999999999999716,0,0
0.10,18.121236750711642,93.93715243341437,3,3,0,0,47.76999999999987,0.9999999999999716,0,0
0.10,18,93.425870442394,3,3,0,0,43,0.0,0,0
