Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,128.86,18.0,0,0
0.00,23.909587459717613,105.1736919150496,0,0,0,0,143.16999999999996,21.0,0,0
0.00,24.5448138617892,107.85953389863603,0,0,0,0,157.48000000000002,24.0,0,0
0.00,24.717637388606086,111.24873073072283,0,0,0,0,171.79000000000002,27.0,0,0
0.00,23.30105123434136,103.80631746382622,0,0,0,0,186.10000000000002,30.0,0,0
0.00,23.98072413864306,110.38023742037201,0,0,0,0,200.40999999999997,33.0,0,0
0.00,23.98246429047278,108.24159223525126,0,0,0,0,214.71999999999997,36.0,0,0
0.00,24.714718079661424,106.29661830150641,0,0,0,0,229.03000000000003,39.0,0,0
0.00,23.536947529183635,105.23669661949731,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.00,23.248481769758847,107.94951139023922,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.02,24.975044102383645,108.76471572147119,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.02,24.586654183001578,110.24731400111125,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.02,23.426715865418906,116.37333356696075,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.02,22.32058550326269,120.0789654634917,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.02,22.43604382183642,124.9953910178428,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.02,23.960190303324516,128.4624336462942,0,0,0,0,343.51,63.0,0,0
0.02,23.149986150135398,128.28370460155452,0,0,0,0,357.82,66.0,0,0
0.02,22.615575809555118,128.49623300319305,0,0,0,0,372.13,69.0,0,0
0.02,22.24341821827251,129.1124908790521,0,0,0,0,386.44,72.0,0,0
0.02,22.420315352471246,131.76869488995618,0,0,0,0,400.75,75.0,0,0
0.03,24.199618133013228,133.52353121356336,0,0,0,0,415.06,78.0,0,0
0.03,23.8090446102405,133.3289777382797,0,0,0,0,429.37,81.0,0,0
0.03,22.481974967745316,135.50062989491857,0,0,0,0,443.68,84.0,0,0
0.03,22.995283522628036,137.35378690375254,0,0,0,0,457.99,87.0,0,0
0.03,22.741743725316216,138.75166767614195,0,0,0,0,472.3,90.0,0,0
0.03,23.232415713031873,138.7645646658355,0,0,0,0,486.61,93.0,0,0
0.03,23.052355280996007,139.16100545427093,0,0,0,0,500.92,96.0,0,0
0.03,22.816574381747873,140.05521467249798,0,0,0,0,515.23,99.0,0,0
0.03,24.2516986256214,141.06322648841325,0,0,0,0,520,100.0,0,0
0.03,25.899994811493784,137.45230265327356,0,0,0,0,505.69,97.0,0,0
0.05,26.71894818494199,135.82674079170343,0,0,0,0,491.38,94.0,0,0
0.05,24.777214615295126,133.64647127266477,0,0,0,0,477.07,91.0,0,0
0.05,25.336815421657583,131.33772346056278,0,0,0,0,462.76,88.0,0,0
0.05,25.31929461660222,130.03792797719797,0,0,0,0,448.45,85.0,0,0
0.05,25.8954920291694,128.39165725877797,0,0,0,0,434.14,82.0,0,0
0.05,27.07817310536364,126.52255823364368,0,0,0,0,419.83,79.0,0,0
0.05,28.480773912562686,124.84955381102336,0,0,0,0,405.52,76.0,0,0
0.05,28.758861399999756,123.66765534199976,0,0,0,0,391.21,73.0,0,0
0.05,27.581118328225973,121.76137573415424,0,0,0,0,376.9,70.0,0,0
0.05,29.275501411679592,120.51960326313258,0,0,0,0,362.59000000000003,67.0,0,0
0.07,29.9674887622228,118.42628005184935,0,0,0,0,348.28,63.99999999999999,0,0
0.07,31.45110120697719,116.21471306607202,0,0,0,0,333.96999999999997,60.99999999999999,0,0
0.07,32.22257133820601,114.53250497984794,0,0,0,0,319.65999999999997,57.99999999999999,0,0
0.07,32.04700868248619,113.87711825597339,0,0,0,0,305.34999999999997,54.99999999999999,0,0
0.07,33.12190017139142,112.60893939226169,0,0,0,0,291.03999999999996,51.99999999999999,0,0
0.07,33.75467591924432,111.40542851309785,0,0,0,0,276.7299999999999,48.99999999999998,0,0
0.07,34.345086979480996,110.24986306156359,0,0,0,0,262.4199999999999,45.99999999999997,0,0
0.07,32.72085156954708,109.18163999708248,0,0,0,0,248.10999999999984,42.99999999999997,0,0
0.07,31.35280597798377,107.89830879817808,0,0,0,0,233.79999999999984,39.99999999999997,0,0
0.07,31.493526229119166,106.56918914149205,0,0,0,0,219.48999999999984,36.999999999999964,0,0
0.08,32.26566039647355,105.4404067767135,0,0,0,0,205.1799999999999,33.99999999999997,0,0
0.08,32.9555323621359,104.68526441521915,0,0,0,0,190.8699999999999,30.99999999999997,0,0
0.08,32.23378831116733,103.73376816599783,1,0,0,0,176.55999999999983,27.99999999999997,0,0
0.08,32.41233991090493,102.71537127194713,1,0,0,0,162.24999999999983,24.99999999999997,0,0
0.08,31.742430364806424,101.98657612660627,1,0,0,0,147.93999999999988,21.99999999999997,0,0
0.08,33.39822860430832,101.11631518391789,1,0,0,0,133.62999999999988,18.99999999999997,0,0
0.08,32.520830283396855,100.28175518724342,1,0,0,0,119.31999999999988,15.999999999999972,0,0
0.08,32.943879554633746,99.75302471554076,1,0,0,0,105.00999999999982,12.999999999999972,0,0
0.08,32.738205637064034,99.60974748983439,1,0,0,0,90.69999999999987,9.999999999999972,0,0
0.08,31.29659798647737,99.22092864567165,1,0,0,0,76.38999999999987,6.999999999999972,0,0
0.10,31.244287187784447,98.52271205722546,1,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.10,31.76708716664987,97.62834101971241,1,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.10,31.905129986462565,96.80419390634327,1,0,0,0,43,0.0,0,0
0.10,31.175627065605628,97.45048875407446,1,0,0,0,57.31,3.0,0,0
0.10,32.36024414323169,97.6454861521007,1,0,0,0,71.62,6.0,0,0
0.10,32.817186273451014,97.51364574992012,1,0,0,0,85.93,9.0,0,0
0.10,34.098693281914684,97.74143590084259,2,0,0,0,100.24000000000001,12.0,0,0
0.10,32.64258245841055,97.98664902600869,2,0,0,0,114.55000000000001,15.0,0,0
0.10,32.43695622735475,98.41101755652954,2,0,0,0,128.86,18.0,0,0
0.10,30.605160961628556,99.01333803150004,2,0,0,0,143.16999999999996,21.0,0,0
0.12,29.026660913194092,99.12196058750288,2,0,0,0,157.48000000000002,24.0,0,0
0.12,27.889250773773757,99.03908094043699,2,0,0,0,171.79000000000002,27.0,0,0
0.12,28.345581310914653,99.6364908734471,2,0,0,0,186.10000000000002,30.0,0,0
0.12,28.804798604375108,99.5354711838723,2,0,0,0,200.40999999999997,33.0,0,0
0.12,26.903611431956183,100.24014998423822,2,0,0,0,214.71999999999997,36.0,0,0
0.12,25.89438611970288,100.9357206402645,2,0,0,0,229.03000000000003,39.0,0,0
0.12,27.302955170158224,101.65706594570771,2,0,0,0,243.34000000000003,42.00000000000001,0,0
0.12,28.134406625803095,101.26565561563676,2,0,0,0,257.65000000000003,45.00000000000001,0,0
0.12,28.795683347371437,101.38524661306398,2,0,0,0,271.96000000000004,48.00000000000001,0,0
