Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,114.55000000000001,15.0,0,0
0.00,23.9420591316337,135.95985064508744,0,0,0,0,128.86,18.0,0,0
0.00,23.018487100142693,123.62572164765295,0,0,0,0,143.16999999999996,21.0,0,0
0.00,24.76223481776092,118.83177516510601,0,0,0,0,157.48000000000002,24.0,0,0
0.00,25.555459090429636,117.7967722075911,0,0,0,0,171.79000000000002,27.0,0,0
0.00,25.748338844615148,110.53657517185985,0,0,0,0,186.10000000000002,30.0,0,0
0.00,25.290903041777035,108.23604628383586,0,0,0,0,200.40999999999997,33.0,0,0
0.00,26.27089457540234,106.23318132056318,1,0,0,0,214.71999999999997,36.0,0,0
0.00,27.52310914117977,111.6376880522938,1,0,0,0,229.03000000000003,39.0,0,0
0.00,27.889851323176273,110.3650382779103,1,0,0,0,243.34000000000003,42.00000000000001,0,0
0.02,25.892620034350628,114.12940948190194,1,0,0,0,257.65000000000003,45.00000000000001,0,0
0.02,25.268738552832215,113.44370660466944,1,0,0,0,271.96000000000004,48.00000000000001,0,0
0.02,26.301084460770806,117.44325781634899,1,0,0,0,286.27000000000004,51.00000000000001,0,0
0.02,27.62744917931537,123.15111816786553,1,0,0,0,300.58000000000004,54.00000000000001,0,0
0.02,27.20314854997691,124.43316822275206,1,0,0,0,314.89000000000004,57.000000000000014,0,0
0.02,28.624774002086266,124.99303972245488,1,0,0,0,329.20000000000005,60.00000000000001,0,0
0.02,30.08647100668548,128.09886014825602,1,0,0,0,343.51,63.0,0,0
0.02,28.48966104680273,128.75080028797163,1,0,0,0,357.82,66.0,0,0
0.02,27.617667139998378,131.09454617594233,1,0,0,0,372.13,69.0,0,0
0.02,28.796554242998596,134.19440247827706,1,0,0,0,386.44,72.0,0,0
0.03,29.558672832254498,135.05753658975968,1,0,0,0,400.75,75.0,0,0
0.03,30.731933814417577,136.9167328151402,1,0,0,0,415.06,78.0,0,0
0.03,29.388720699088502,139.68232918536796,1,0,0,0,429.37,81.0,0,0
0.03,28.813374474427963,140.69689588857275,1,0,0,0,443.68,84.0,0,0
0.03,28.304693469398217,141.38730684149104,1,0,0,0,457.99,87.0,0,0
0.03,28.871110736003654,140.89845004808996,1,0,0,0,472.3,90.0,0,0
0.03,29.712700113248864,142.3511224417781,1,0,0,0,486.61,93.0,0,0
0.03,30.06995100934875,143.13953423650005,1,0,0,0,500.92,96.0,0,0
0.03,29.510448663142412,142.40398497578272,1,0,0,0,515.23,99.0,0,0
0.03,29.323877087505156,141.97735014324056,1,0,0,0,520,100.0,0,0
0.05,28.086307075043557,139.04552578334486,1,0,0,0,505.69,97.0,0,0
0.05,27.31914016303636,136.97931232541575,1,0,0,0,491.38,94.0,0,0
0.05,29.01562644655428,134.9082615930272,1,0,0,0,477.07,91.0,0,0
0.05,29.329735822513857,132.69792422550174,1,0,0,0,462.76,88.0,0,0
0.05,27.445884584893623,131.018477383985,1,0,0,0,448.45,85.0,0,0
0.05,25.531691679334802,128.15739316285539,1,0,0,0,434.14,82.0,0,0
0.05,26.900921638851322,126.33211645953267,1,0,0,0,419.83,79.0,0,0
0.05,25.56613680011835,124.63960746293374,1,0,0,0,405.52,76.0,0,0
0.05,23.748732196781628,122.85300963384125,1,0,0,0,391.21,73.0,0,0
0.07,24.292388222779756,121.32860397487505,1,0,0,0,376.9,70.0,0,0
0.07,25.354626819009447,119.31416822584319,1,0,0,0,362.59000000000003,67.0,0,0
0.07,23.508618249795184,118.70421053968502,1,0,0,0,348.28,63.99999999999999,0,0
0.07,22.76242527171249,117.34977023666552,1,0,0,0,333.96999999999997,60.99999999999999,0,0
0.07,20.932449511431848,116.04980442803414,1,0,0,0,319.65999999999997,57.99999999999999,0,0
0.07,22.72536900722164,114.8617497230644,1,0,0,0,305.34999999999997,54.99999999999999,0,0
0.07,21.624101520835094,113.51676286035888,1,0,0,0,291.03999999999996,51.99999999999999,0,0
0.07,21.058500497118516,112.43323942605784,1,0,0,0,276.7299999999999,48.99999999999998,0,0
0.07,20.23458837283044,110.95805036858758,1,0,0,0,262.4199999999999,45.99999999999997,0,0
0.08,21.430232505034944,109.93271357983636,1,0,0,0,248.10999999999984,42.99999999999997,0,0
0.08,21.958822064158795,108.68174526677046,1,0,0,0,233.79999999999984,39.99999999999997,0,0
0.08,20.579515747169935,108.00852641099358,1,0,0,0,219.48999999999984,36.999999999999964,0,0
0.08,20.219917239322456,106.7275530042846,1,0,0,0,205.1799999999999,33.99999999999997,0,0
0.08,21.069139252490064,105.35821572209069,1,0,0,0,190.8699999999999,30.99999999999997,0,0
0.08,19.24603206452589,104.71857541013641,1,0,0,0,176.55999999999983,27.99999999999997,0,0
0.08,18.669321995802946,103.51973458104295,1,0,0,0,162.24999999999983,24.99999999999997,0,0
0.08,18.314575395967115,102.69054947312748,1,0,0,0,147.93999999999988,21.99999999999997,0,0
0.08,18,101.93583685204193,1,0,0,0,133.62999999999988,18.99999999999997,0,0
0.08,19.854403140733332,100.89266073431384,1,0,0,0,119.31999999999988,15.999999999999972,0,0
0.10,18.911004056169208,99.59492944044875,1,0,0,0,105.00999999999982,12.999999999999972,0,0
0.10,18.130999974303396,98.46726160893564,1,0,0,0,90.69999999999987,9.999999999999972,0,0
0.10,18.63954385667937,97.28576097293812,1,0,0,0,76.38999999999987,6.999999999999972,0,0
0.10,19.73480718617159,96.62019884547003,1,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.10,19.420169923767535,96.57047423386713,1,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.10,18,95.96853634470531,1,0,0,0,43,0.0,0,0
0.10,18.267918826779958,96.40782438463572,1,0,0,0,57.31,3.0,0,0
0.10,18.852040901802866,97.24748311307143,1,0,0,0,71.62,6.0,0,0
0.10,19.329760210661945,97.82470592164331,1,0,0,0,85.93,9.0,0,0
0.10,18.298752422915374,97.70284994494546,1,0,0,0,100.24000000000001,12.0,0,0
0.12,19.12736455282211,98.30264510217248,1,0,0,0,114.55000000000001,15.0,0,0
0.12,18,98.55349809722871,1,0,0,0,128.86,18.0,0,0
0.12,18,98.21183130177468,1,0,0,0,143.16999999999996,21.0,0,0
0.12,18,98.90830033973026,1,0,0,0,157.48000000000002,24.0,0,0
0.12,18,99.30704081671749,1,0,0,0,171.79000000000002,27.0,0,0
0.12,19.791897477843985,99.43812633841522,1,0,0,0,186.10000000000002,30.0,0,0
0.12,18.101415730475438,99.83887314718582,1,0,0,0,200.40999999999997,33.0,0,0
0.12,18,99.58582684861618,1,0,0,0,214.71999999999997,36.0,0,0
0.12,18,99.50894994892354,1,0,0,0,229.03000000000003,39.0,0,0
0.12,18,99.35231066212108,1,0,0,0,243.34000000000003,42.00000000000001,0,0
0.13,18,99.70157792907845,1,0,0,0,257.65000000000003,45.00000000000001,0,0
0.13,18,100.09448284533748,1,0,0,0,271.96000000000004,48.00000000000001,0,0
0.13,18.47035845621512,101.08255140400144,1,0,0,0,286.27000000000004,51.00000000000001,0,0
0.13,18,101.2882925602636,1,0,0,0,300.58000000000004,54.00000000000001,0,0
0.13,18,102.31924171185109,2,0,0,0,314.89000000000004,57.000000000000014,0,0
0.13,19.899426039929217,103.4752365332827,2,0,0,0,329.20000000000005,60.00000000000001,0,0
0.13,21.495819388116924,104.07666106714098,2,0,0,0,343.51,63.0,0,0
0.13,22.727799428594217,105.10012021878197,2,0,0,0,357.82,66.0,0,0
0.13,21.676494900855413,106.204242913035,2,0,0,0,372.13,69.0,0,0
0.13,20.77764343458173,106.77089148611861,2,0,0,0,386.44,72.0,0,0
0.15,21.05099164951606,107.05514350526484,2,0,0,0,400.75,75.0,0,0
0.15,22.833463280360633,107.08905188593593,2,0,0,0,415.06,78.0,0,0
0.15,21.772668765527506,108.0742338428411,2,0,0,0,429.37,81.0,0,0
0.15,21.83396072134221,108.87407413355591,2,0,0,0,443.68,84.0,0,0
0.15,22.921667802368972,109.66752630136814,2,0,0,0,457.99,87.0,0,0
0.15,23.473714803040615,110.33476525990012,2,0,0,0,472.3,90.0,0,0
0.15,22.02192350179662,110.74822083048036,2,0,0,0,486.61,93.0,0,0
0.15,22.969591993894074,111.1328888530029,2,0,0,0,500.92,96.0,0,0
0.15,24.103581368482054,111.51909357287934,2,0,0,0,515.23,99.0,0,0
0.15,8.571428571428571,112.15639354727774,2,0,0,0,520,100.0,0,0
0.17,8.571428571428571,111.35565907678318,2,0,0,0,505.69,97.0,0,0
0.17,8.571428571428571,110.77253827967967,2,0,0,0,491.38,94.0,0,0
0.17,8.571428571428571,110.34973766452896,2,0,0,0,477.07,91.0,0,0
0.17,8.571428571428571,110.14506076601941,2,0,0,0,462.76,88.0,0,0
0.17,8.571428571428571,109.71279800112934,2,0,0,0,448.45,85.0,0,0
0.17,8.571428571428571,108.91392269243426,2,0,0,0,434.14,82.0,0,0
0.17,8.571428571428571,108.7496449133682,2,0,0,0,419.83,79.0,0,0
0.17,8.571428571428571,108.09057129243804,2,0,0,0,405.52,76.0,0,0
0.17,8.571428571428571,107.35968578871153,2,0,0,0,391.21,73.0,0,0
0.17,8.571428571428571,106.7290263252896,2,0,0,0,376.9,70.0,0,0
0.18,8.571428571428571,106.24990281228912,2,0,0,0,362.59000000000003,67.0,0,0
0.18,8.571428571428571,105.8475455172203,2,0,0,0,348.28,63.99999999999999,0,0
0.18,8.571428571428571,105.148097296129,2,0,0,0,333.96999999999997,60.99999999999999,0,0
0.18,8.571428571428571,104.86084414004445,2,0,0,0,319.65999999999997,57.99999999999999,0,0
0.18,8.571428571428571,104.07374471869491,2,0,0,0,305.34999999999997,54.99999999999999,0,0
0.18,8.571428571428571,103.48181663568005,2,0,0,0,291.03999999999996,51.99999999999999,0,0
0.18,8.571428571428571,103.24935370368522,2,0,0,0,276.7299999999999,48.99999999999998,0,0
0.18,8.571428571428571,102.59354808710422,2,0,0,0,262.4199999999999,45.99999999999997,0,0
0.18,8.571428571428571,102.27763141419963,2,0,0,0,248.10999999999984,42.99999999999997,0,0
0.18,8.571428571428571,102.14863852366682,2,0,0,0,233.79999999999984,39.99999999999997,0,0
0.20,8.571428571428571,101.78266276656639,2,0,0,0,219.48999999999984,36.999999999999964,0,0
