Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,171.79000000000002,27.0,0,0
0.00,23.322760515010412,102.48846234432531,0,0,0,0,186.10000000000002,30.0,0,0
0.00,24.918811438614966,106.82324095961262,0,0,0,0,200.40999999999997,33.0,0,0
0.00,25.801297932650396,106.1123990675784,0,0,0,0,214.71999999999997,36.0,0,0
0.00,25.70065277646736,100.50326577511075,0,0,0,0,229.03000000000003,39.0,0,0
0.00,23.86363910101199,105.02569293049167,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.00,22.22007271113116,104.76728423040522,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.00,21.0683269261797,101.82250328770004,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.00,20.839445758753563,104.44907065255751,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.00,19.113372392529058,109.53088280333702,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.02,18,114.42991533156079,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.02,19.32551544457426,118.96548429271009,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.02,18.521927945743883,123.00221795775145,0,0,0,0,343.51,63.0,0,0
0.02,20.133636365516892,122.56971574390958,0,0,0,0,357.82,66.0,0,0
0.02,20.17173054134909,124.4526248356135,0,0,0,0,372.13,69.0,0,0
0.02,19.371594052771204,127.12854374634328,0,0,0,0,386.44,72.0,0,0
0.02,19.49748358902229,127.51049355398995,0,0,0,0,400.75,75.0,0,0
0.02,19.3399146374401,126.8077644477015,0,0,0,0,415.06,78.0,0,0
0.02,18,128.0837030790751,0,0,0,0,429.37,81.0,0,0
0.02,18.68143225952763,129.69544702600336,0,0,0,0,443.68,84.0,0,0
0.03,18.629255203577834,132.2020299654087,0,0,0,0,457.99,87.0,0,0
0.03,19.81225962736187,135.47380703431367,0,1,0,0,472.3,90.0,0,0
0.03,20.614149607481057,135.24779607830894,0,1,0,0,486.61,93.0,0,0
0.03,19.891547663331124,135.86847253510587,0,1,0,0,500.92,96.0,0,0
0.03,18.906149446441788,134.62113892241192,0,1,0,0,515.23,99.0,0,0
0.03,18,134.99505675672134,0,1,0,0,520,100.0,0,0
0.03,18.19713432342126,132.02423830657057,0,1,0,0,505.69,97.0,0,0
0.03,18,128.74557336239454,0,1,0,0,491.38,94.0,0,0
0.03,18,126.0184420917634,0,1,0,0,477.07,91.0,0,0
0.03,18,123.61239808219327,0,1,0,0,462.76,88.0,0,0
0.05,18,121.73125239778953,0,1,0,0,448.45,85.0,0,0
0.05,19.25936189841415,119.08058334835519,0,1,0,0,434.14,82.0,0,0
0.05,18.57307425722799,117.32489218092088,0,1,0,0,419.83,79.0,0,0
0.05,19.77337537386948,115.40764855323697,0,1,0,0,405.52,76.0,0,0
0.05,20.758290279497274,114.12156835228548,0,1,0,0,391.21,73.0,0,0
0.05,22.568941948323985,112.89217479885558,0,1,0,0,376.9,70.0,0,0
0.05,22.624792050929234,112.00006846806596,0,1,0,0,362.59000000000003,67.0,0,0
0.05,23.864100703386324,110.21234469513432,0,1,0,0,348.28,63.99999999999999,0,0
0.05,25.072440990120146,108.4278681322628,0,1,0,0,333.96999999999997,60.99999999999999,0,0
0.05,24.55273480875973,107.14789526200431,0,1,0,0,319.65999999999997,57.99999999999999,0,0
0.07,25.58999704507069,105.79335466540479,0,1,0,0,305.34999999999997,54.99999999999999,0,0
0.07,24.149946640869658,103.86760379169326,0,1,0,0,291.03999999999996,51.99999999999999,0,0
0.07,25.412976124556604,102.94112983676327,0,1,0,0,276.7299999999999,48.99999999999998,0,0
0.07,25.70121588669552,102.26325936855574,0,1,0,0,262.4199999999999,45.99999999999997,0,0
0.07,24.716818329077142,101.55184780560185,0,1,0,0,248.10999999999984,42.99999999999997,0,0
0.07,26.317147693194936,101.19374391748919,0,1,0,0,233.79999999999984,39.99999999999997,0,0
0.07,24.461474346271203,99.44968410061661,0,1,0,0,219.48999999999984,36.999999999999964,0,0
0.07,23.301592895797125,98.75691227394759,0,1,0,0,205.1799999999999,33.99999999999997,0,0
0.07,24.617499237033122,97.7432246306511,1,1,0,0,190.8699999999999,30.99999999999997,0,0
0.07,22.649406830833684,96.989793695019,1,1,0,0,176.55999999999983,27.99999999999997,0,0
0.08,21.64680454551084,96.41542743532459,1,1,0,0,162.24999999999983,24.99999999999997,0,0
0.08,20.06134789856149,95.2560759467864,1,1,0,0,147.93999999999988,21.99999999999997,0,0
0.08,19.420597622294128,94.43257323946612,1,1,0,0,133.62999999999988,18.99999999999997,0,0
0.08,18,93.98267875037291,1,1,0,0,119.31999999999988,15.999999999999972,0,0
0.08,18.018213261179795,92.99789696958004,1,1,0,0,105.00999999999982,12.999999999999972,0,0
0.08,18.14027468490922,92.32003447845209,1,1,0,0,90.69999999999987,9.999999999999972,0,0
0.08,18.247971436255686,91.72714427887016,1,1,0,0,76.38999999999987,6.999999999999972,0,0
0.08,18.48131823436933,91.03620695653441,1,1,0,0,62.07999999999987,3.9999999999999716,0,0
0.08,18,89.98934702791388,2,1,0,0,47.76999999999987,0.9999999999999716,0,0
0.08,18,89.51632241457133,2,1,0,0,43,0.0,0,0
0.10,19.25184208350899,90.65960067548954,2,1,0,0,57.31,3.0,0,0
0.10,21.072699024998542,91.31864619675405,2,1,0,0,71.62,6.0,0,0
0.10,20.600956124691308,91.8579652307916,2,1,0,0,85.93,9.0,0,0
0.10,21.019250592214107,91.47831892436446,2,1,0,0,100.24000000000001,12.0,0,0
0.10,19.100704013907684,92.50059364666647,2,1,0,0,114.55000000000001,15.0,0,0
0.10,20.023243834008852,93.28088096282049,2,1,0,0,128.86,18.0,0,0
0.10,19.464652533186037,94.24790738740266,2,1,0,0,143.16999999999996,21.0,0,0
0.10,18.0685383990341,94.45801350605885,2,1,0,0,157.48000000000002,24.0,0,0
0.10,19.565506979549564,94.14485120715506,2,1,0,0,171.79000000000002,27.0,0,0
0.10,19.507709419083227,94.8726605394842,3,1,0,0,186.10000000000002,30.0,0,0
0.12,21.350228430643217,95.24623306099673,3,1,0,0,200.40999999999997,33.0,0,0
0.12,20.789407503492697,95.96907365962483,3,1,0,0,214.71999999999997,36.0,0,0
0.12,22.521600962899683,96.3072495488944,3,1,0,0,229.03000000000003,39.0,0,0
0.12,22.774138955509677,95.95123152287312,3,1,0,0,243.34000000000003,42.00000000000001,0,0
0.12,23.26885412479185,96.14664122367846,3,1,0,0,257.65000000000003,45.00000000000001,0,0
0.12,21.34107378889717,96.28230044152994,3,1,0,0,271.96000000000004,48.00000000000001,0,0
0.12,20.587333111717278,96.4791111840955,3,1,0,0,286.27000000000004,51.00000000000001,0,0
0.12,22.532071601282702,97.70098790070229,3,1,0,0,300.58000000000004,54.00000000000001,0,0
0.12,24.45938969279585,98.61645378998645,3,1,0,0,314.89000000000004,57.000000000000014,0,0
0.12,24.77488715803237,99.81024986247402,3,1,0,0,329.20000000000005,60.00000000000001,0,0
0.13,24.77631107751186,101.19354389865627,3,1,0,0,343.51,63.0,0,0
0.13,25.85097353152219,102.12755159708647,3,1,0,0,357.82,66.0,0,0
0.13,25.822209781865293,103.15320133219845,3,1,0,0,372.13,69.0,0,0
0.13,24.959655045953124,103.98751977214773,3,1,0,0,386.44,72.0,0,0
0.13,26.083269701992734,104.68895726273216,3,1,0,0,400.75,75.0,0,0
0.13,27.05044125674361,105.48922979802869,3,1,0,0,415.06,78.0,0,0
0.13,26.19349219389066,105.54458730694955,3,1,0,0,429.37,81.0,0,0
0.13,24.957236757986593,105.85910757217351,3,1,0,0,443.68,84.0,0,0
0.13,25.290309604986,105.9820709028035,3,1,0,0,457.99,87.0,0,0
0.13,27.162084212690466,106.39410452143741,3,1,0,0,472.3,90.0,0,0
0.15,28.079143414673553,106.81626307103072,3,2,0,0,486.61,93.0,0,0
0.15,27.524456119570893,107.85900270837541,3,2,0,0,500.92,96.0,0,0
0.15,26.568978976117755,108.38372960226481,3,2,0,0,515.23,99.0,0,0
0.15,8.571428571428571,108.52842580807155,3,2,0,0,520,100.0,0,0
0.15,8.571428571428571,107.93132273036396,3,2,0,0,505.69,97.0,0,0
0.15,8.571428571428571,107.08654280749501,3,2,0,0,491.38,94.0,0,0
0.15,8.571428571428571,106.59256161050442,3,2,0,0,477.07,91.0,0,0
0.15,8.571428571428571,105.99197165603678,3,2,0,0,462.76,88.0,0,0
0.15,8.571428571428571,105.43930424237898,3,2,0,0,448.45,85.0,0,0
0.15,8.571428571428571,105.13471144464958,3,2,0,0,434.14,82.0,0,0
0.17,8.571428571428571,104.69446410087981,3,2,0,0,419.83,79.0,0,0
0.17,8.571428571428571,104.05995384157302,3,2,0,0,405.52,76.0,0,0
0.17,8.571428571428571,103.42495757765025,3,2,0,0,391.21,73.0,0,0
0.17,8.571428571428571,102.79228495159124,4,2,0,0,376.9,70.0,0,0
0.17,8.571428571428571,102.54484669893408,4,2,0,0,362.59000000000003,67.0,0,0
0.17,8.571428571428571,102.18471713737084,4,2,0,0,348.28,63.99999999999999,0,0
0.17,8.571428571428571,101.63470646946581,5,2,0,0,333.96999999999997,60.99999999999999,0,0
0.17,8.571428571428571,101.18104131041667,5,2,0,0,319.65999999999997,57.99999999999999,0,0
0.17,8.571428571428571,100.66609750551355,5,2,0,0,305.34999999999997,54.99999999999999,0,0
0.17,8.571428571428571,100.43450764632506,5,2,0,0,291.03999999999996,51.99999999999999,0,0
0.18,8.571428571428571,99.71613914989403,5,2,0,0,276.7299999999999,48.99999999999998,0,0
0.18,8.571428571428571,99.40028901337003,5,2,0,0,262.4199999999999,45.99999999999997,0,0
0.18,8.571428571428571,99.23369424473964,5,2,0,0,248.10999999999984,42.99999999999997,0,0
0.18,8.571428571428571,98.96414827438731,5,2,0,0,233.79999999999984,39.99999999999997,0,0
0.18,8.571428571428571,98.62691654368237,5,2,0,0,219.48999999999984,36.999999999999964,0,0
0.18,8.571428571428571,98.44751320211485,5,2,0,0,205.1799999999999,33.99999999999997,0,0
0.18,8.571428571428571,97.92081044574327,5,2,0,0,190.8699999999999,30.99999999999997,0,0
0.18,8.571428571428571,97.62463832263774,5,2,0,0,176.55999999999983,27.99999999999997,0,0
0.18,8.571428571428571,97.40809825319013,5,2,0,0,162.24999999999983,24.99999999999997,0,0
0.18,8.571428571428571,97.36962182542338,5,2,0,0,147.93999999999988,21.99999999999997,0,0
0.20,8.571428571428571,96.9814299041763,5,2,0,0,133.62999999999988,18.99999999999997,0,0
0.20,8.571428571428571,96.7592927735098,5,2,0,0,119.31999999999988,15.999999999999972,0,0
0.20,8.571428571428571,96.57320087461699,5,2,0,0,105.00999999999982,12.999999999999972,0,0
0.20,8.571428571428571,96.30919135957647,5,2,0,0,90.69999999999987,9.999999999999972,0,0
0.20,8.571428571428571,95.98184635858026,5,2,0,0,76.38999999999987,6.999999999999972,0,0
0.20,8.571428571428571,95.78411690294018,5,2,0,0,62.07999999999987,3.9999999999999716,0,0
0.20,8.571428571428571,95.35573244941897,5,2,0,0,47.76999999999987,0.9999999999999716,0,0
0.20,8.571428571428571,95.09579029993624,5,2,0,0,43,0.0,0,0
0.20,8.571428571428571,95.45677305803139,5,2,0,0,57.31,3.0,0,0
0.20,8.571428571428571,95.581357078631,5,2,0,0,71.62,6.0,0,0
0.22,8.571428571428571,95.33423822593336,5,2,0,0,85.93,9.0,0,0
0.22,8.571428571428571,95.3802247939871,5,2,0,0,100.24000000000001,12.0,0,0
0.22,8.571428571428571,95.360644445632,5,2,0,0,114.55000000000001,15.0,0,0
0.22,8.571428571428571,95.51516909686491,5,2,0,0,128.86,18.0,0,0
0.22,8.571428571428571,95.72068163775111,5,2,0,0,143.16999999999996,21.0,0,0
0.22,8.571428571428571,95.88479272819926,5,2,0,0,157.48000000000002,24.0,0,0
0.22,8.571428571428571,96.14503339780424,5,2,0,0,171.79000000000002,27.0,0,0
0.22,8.571428571428571,96.07269599867345,5,2,0,0,186.10000000000002,30.0,0,0
0.22,8.571428571428571,96.03304023095711,5,2,0,0,200.40999999999997,33.0,0,0
0.22,8.571428571428571,95.93523943319146,5,2,0,0,214.71999999999997,36.0,0,0
0.23,8.571428571428571,95.86040247722366,5,2,0,0,229.03000000000003,39.0,0,0
0.23,8.571428571428571,95.66107189864697,5,2,0,0,243.34000000000003,42.00000000000001,0,0
0.23,8.571428571428571,95.77628459868396,5,2,0,0,257.65000000000003,45.00000000000001,0,0
0.23,8.571428571428571,95.849137548201,5,2,0,0,271.96000000000004,48.00000000000001,0,0
0.23,8.571428571428571,96.3530207118192,5,2,0,0,286.27000000000004,51.00000000000001,0,0
0.23,8.571428571428571,96.84520015340887,5,2,0,0,300.58000000000004,54.00000000000001,0,0
0.23,8.571428571428571,97.37673308923844,5,2,0,0,314.89000000000004,57.000000000000014,0,0
0.23,8.571428571428571,98.0337625406009,5,2,0,0,329.20000000000005,60.00000000000001,0,0
0.23,8.571428571428571,98.63556059063639,5,2,0,0,343.51,63.0,0,0
0.25,8.571428571428571,99.07514437027633,5,2,0,0,357.82,66.0,0,0
0.25,8.571428571428571,99.36072967143245,5,2,0,0,372.13,69.0,0,0
0.25,8.571428571428571,99.85139821260678,5,2,0,0,386.44,72.0,0,0
0.25,8.571428571428571,100.27198460861183,5,2,0,0,400.75,75.0,0,0
0.25,8.571428571428571,100.877968494602,5,2,0,0,415.06,78.0,0,0
0.25,8.571428571428571,101.43621676992288,5,2,0,0,429.37,81.0,0,0
0.25,8.571428571428571,101.66184892378848,5,2,0,0,443.68,84.0,0,0
0.25,8.571428571428571,101.91808904501369,5,2,0,0,457.99,87.0,0,0
0.25,8.571428571428571,102.47781152395906,5,2,0,0,472.3,90.0,0,0
