Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,500.92,96.0,0,0
0.00,24.66557799067734,159.9589722364384,0,0,0,0,515.23,99.0,0,0
0.00,25.011304807681196,158.58742336899377,0,0,0,0,520,100.0,0,0
0.00,23.63173659435143,124.15478945993644,0,0,0,0,505.69,97.0,0,0
0.00,22.57409813062192,110.5564604875105,0,0,0,0,491.38,94.0,0,0
0.00,22.159320906422927,97.95410369563903,0,0,0,0,477.07,91.0,0,0
0.00,20.305232090080587,94.51058849144182,0,0,0,0,462.76,88.0,0,0
0.00,19.9707607864506,93.09923427572181,0,0,0,0,448.45,85.0,0,0
0.00,19.481137951816066,88.1208739114094,0,0,0,0,434.14,82.0,0,0
0.00,18.817453713978143,85.81516927273309,0,0,0,0,419.83,79.0,0,0
0.02,18.397732853125675,81.28179192111223,0,0,0,0,405.52,76.0,0,0
