Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,85.93,9.0,0,0
0.00,24.835837954972174,107.73692228423405,0,0,0,0,100.24000000000001,12.0,0,0
0.00,25.28936297418428,95.22225164587645,0,0,0,0,114.55000000000001,15.0,0,0
0.00,26.766743129804937,93.45123587638109,0,0,0,0,128.86,18.0,0,0
0.00,26.80346206434908,97.62003168495566,0,0,0,0,143.16999999999996,21.0,0,0
0.00,28.299875412244774,100.83795325180579,0,0,0,0,157.48000000000002,24.0,0,0
0.00,28.136350209789,108.23874192490959,0,0,0,0,171.79000000000002,27.0,0,0
0.00,29.237659431942895,109.0897530476065,0,0,0,0,186.10000000000002,30.0,0,0
0.00,30.71934510828924,108.34631073885438,0,0,0,0,200.40999999999997,33.0,0,0
0.00,30.13925820592207,107.56149277907289,0,0,0,0,214.71999999999997,36.0,0,0
0.02,30.158415978054123,108.4338644240752,0,0,0,0,229.03000000000003,39.0,0,0
0.02,29.799554112928206,107.56590935117113,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.02,30.249245077994882,110.46921553088744,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.02,29.73905861341121,109.63725326137545,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.02,27.89966425971575,110.6738130848522,1,0,0,0,286.27000000000004,51.00000000000001,0,0
0.02,28.772364539291264,112.80598273598821,1,0,0,0,300.58000000000004,54.00000000000001,0,0
0.02,28.692069348008552,113.70529875145786,1,0,0,0,314.89000000000004,57.000000000000014,0,0
0.02,29.460326910788968,114.61223215908015,1,0,0,0,329.20000000000005,60.00000000000001,0,0
0.02,31.08975529500271,117.93226693952944,1,0,0,0,343.51,63.0,0,0
0.02,31.02206421759746,118.18498451513958,1,0,0,0,357.82,66.0,0,0
0.03,30.361463670362944,118.58148639133982,1,0,0,0,372.13,69.0,0,0
