Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,128.86,18.0,0,0
0.00,26.517927570789276,106.9488909497475,0,0,0,0,143.16999999999996,21.0,0,0
0.00,28.480227434456065,121.18076383415489,0,0,0,0,157.48000000000002,24.0,0,0
0.00,29.78101962307381,122.21545170753329,0,0,0,0,171.79000000000002,27.0,0,0
0.00,30.022786317943122,116.86781053163209,0,0,0,0,186.10000000000002,30.0,0,0
0.00,31.305754970178253,114.37684279124532,0,0,0,0,200.40999999999997,33.0,0,0
0.00,32.13055693617413,117.50604835388799,0,0,0,0,214.71999999999997,36.0,0,0
0.00,33.08687089021067,119.00241401094354,0,0,0,0,229.03000000000003,39.0,0,0
0.00,32.81937268427945,118.28977306747753,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.00,32.46953126064779,117.97895759183157,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.02,32.43899452446927,119.58097878413756,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.02,33.78547958276947,125.34980764517543,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.02,32.77039440885536,124.49582477575413,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.02,33.93091453982954,127.12785647116303,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.02,32.66620346407276,130.5008554915707,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.02,31.279396646583322,130.55107726909787,0,0,0,0,343.51,63.0,0,0
0.02,29.933683189613227,130.08129156628195,0,0,0,0,357.82,66.0,0,0
0.02,28.039187911187458,130.7844314290422,0,0,0,0,372.13,69.0,0,0
0.02,26.346032683921777,132.11746663006363,0,0,0,0,386.44,72.0,0,0
0.02,26.044750988931053,134.01441046065028,0,0,0,0,400.75,75.0,0,0
0.03,27.149554914249567,135.29502788854577,0,0,0,0,415.06,78.0,0,0
0.03,27.47280019948794,135.56557806187243,0,0,0,0,429.37,81.0,0,0
0.03,26.707222743224836,137.1070515404518,0,0,0,0,443.68,84.0,0,0
0.03,25.75874007903873,139.00225898531863,0,0,0,0,457.99,87.0,0,0
0.03,27.566181209250377,140.4497718748717,0,0,0,0,472.3,90.0,0,0
0.03,28.434252928293837,143.30878575216994,0,0,0,0,486.61,93.0,0,0
0.03,28.969482643571926,143.04213530414927,0,0,0,0,500.92,96.0,0,0
0.03,28.47130883448168,143.00182850696973,0,0,0,0,515.23,99.0,0,0
0.03,30.000762571391494,145.2019464803659,0,0,0,0,520,100.0,0,0
0.03,28.319068268570888,142.33612142912082,0,0,0,0,505.69,97.0,0,0
0.05,28.81605879997543,139.6626043571609,0,0,0,0,491.38,94.0,0,0
0.05,27.441279151152454,138.1771078063191,0,0,0,0,477.07,91.0,0,0
0.05,26.908181961077002,135.76300049695368,0,0,0,0,462.76,88.0,0,0
0.05,28.735372220810216,132.6836914168165,0,0,0,0,448.45,85.0,0,0
0.05,28.494871100869307,130.5773113714976,1,0,0,0,434.14,82.0,0,0
0.05,26.532050919383497,127.88046295639303,1,0,0,0,419.83,79.0,0,0
0.05,27.33083069717457,125.80466741331158,1,0,0,0,405.52,76.0,0,0
0.05,26.301152825862438,123.81719433325743,1,0,0,0,391.21,73.0,0,0
0.05,25.59287864337002,122.13411884895125,1,0,0,0,376.9,70.0,0,0
0.05,26.37482963670458,120.40822316331023,1,0,0,0,362.59000000000003,67.0,0,0
0.07,28.32538131481925,118.82639312300141,1,0,0,0,348.28,63.99999999999999,0,0
0.07,26.746995233647446,117.66039579284762,1,0,0,0,333.96999999999997,60.99999999999999,0,0
0.07,25.462844329968256,116.39565960919091,1,0,0,0,319.65999999999997,57.99999999999999,0,0
0.07,26.761588832074523,115.28297917387772,1,0,0,0,305.34999999999997,54.99999999999999,0,0
0.07,25.305698889870843,113.19381540978569,1,0,0,0,291.03999999999996,51.99999999999999,0,0
0.07,23.711740456101186,111.78803851397711,1,0,0,0,276.7299999999999,48.99999999999998,0,0
0.07,24.40446501960885,109.88049708551527,1,0,0,0,262.4199999999999,45.99999999999997,0,0
0.07,26.015135089093228,108.90668197022774,1,0,0,0,248.10999999999984,42.99999999999997,0,0
0.07,26.317503531265118,108.44068061024511,1,0,0,0,233.79999999999984,39.99999999999997,0,0
0.07,27.353350537041585,107.30442154864248,1,0,0,0,219.48999999999984,36.999999999999964,0,0
0.08,26.780895286183075,106.29086573488742,1,0,0,0,205.1799999999999,33.99999999999997,0,0
0.08,26.82755252501987,105.14630774190078,1,0,0,0,190.8699999999999,30.99999999999997,0,0
0.08,27.93924509815902,104.77094292340273,1,0,0,0,176.55999999999983,27.99999999999997,0,0
0.08,27.5045868326996,103.75988201417573,1,0,0,0,162.24999999999983,24.99999999999997,0,0
0.08,28.85532112330464,102.54237815935944,1,0,0,0,147.93999999999988,21.99999999999997,0,0
0.08,26.916835689357974,101.39379920783207,2,0,0,0,133.62999999999988,18.99999999999997,0,0
0.08,25.687790129871097,100.15608641430671,2,0,0,0,119.31999999999988,15.999999999999972,0,0
0.08,27.097791699451992,99.97043101996532,2,0,0,0,105.00999999999982,12.999999999999972,0,0
0.08,27.52315070939254,99.3812680977782,2,0,0,0,90.69999999999987,9.999999999999972,0,0
0.08,27.976656587373846,98.18646527761095,2,0,0,0,76.38999999999987,6.999999999999972,0,0
0.10,28.211706487655295,97.54582110662741,2,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.10,30.125034757856135,96.88961157460471,2,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.10,28.602343971470997,95.99826389737345,2,0,0,0,43,0.0,0,0
0.10,29.0964480477721,96.5537547407152,3,0,0,0,57.31,3.0,0,0
0.10,28.206007513918898,96.8788873436347,3,0,0,0,71.62,6.0,0,0
0.10,27.95393560732515,96.4693846642838,3,0,0,0,85.93,9.0,0,0
0.10,26.622463815903814,96.91497770072621,3,0,0,0,100.24000000000001,12.0,0,0
0.10,28.576100302077574,97.62182892342219,3,0,0,0,114.55000000000001,15.0,0,0
0.10,29.185831717956816,97.28790528269431,3,0,0,0,128.86,18.0,0,0
0.10,28.30592104396937,97.84870735896311,3,0,0,0,143.16999999999996,21.0,0,0
0.12,28.97394669656745,98.65850464380567,3,0,0,0,157.48000000000002,24.0,0,0
0.12,28.36066783296697,98.75660825750519,3,0,0,0,171.79000000000002,27.0,0,0
0.12,26.562224212943242,99.09116125581502,3,0,0,0,186.10000000000002,30.0,0,0
0.12,27.03725079658177,99.29010905836532,3,0,0,0,200.40999999999997,33.0,0,0
0.12,25.109955829737387,99.1605295336826,3,0,0,0,214.71999999999997,36.0,0,0
0.12,23.822144272859983,99.07973143577466,3,0,0,0,229.03000000000003,39.0,0,0
0.12,25.099549828777437,99.13895724901477,3,0,0,0,243.34000000000003,42.00000000000001,0,0
