Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,114.55000000000001,15.0,0,0
0.00,24.4694545717239,110.63467556272778,0,0,0,0,128.86,18.0,0,0
0.00,25.864022099619206,117.72238298094429,0,0,0,0,143.16999999999996,21.0,0,0
0.00,24.24802183775341,114.44422268171971,0,0,0,0,157.48000000000002,24.0,0,0
0.00,23.90936717339618,110.64291735502852,0,0,0,0,171.79000000000002,27.0,0,0
0.00,22.560467775852487,103.54066974942499,0,0,0,0,186.10000000000002,30.0,0,0
0.00,23.1668549340247,101.95444069645218,0,0,0,0,200.40999999999997,33.0,0,0
0.00,22.60421231250931,106.1326324350191,0,0,0,0,214.71999999999997,36.0,0,0
0.00,22.940966757137776,108.26394962839011,0,0,0,0,229.03000000000003,39.0,0,0
0.00,21.91532021760343,106.67905379299187,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.02,21.389026280879047,108.12861340401223,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.02,23.38702526876217,108.83156611527437,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.02,23.918644256116952,108.63151602086705,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.02,22.594099752184942,110.1336542430461,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.02,23.435421279225245,113.49046745633756,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.02,22.75000876256245,114.93251511160275,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.02,23.3246582577855,116.1519471807054,0,0,0,0,343.51,63.0,0,0
0.02,23.074486052330236,118.86919838360758,0,0,0,0,357.82,66.0,0,0
0.02,21.539390499170274,119.0970124059954,0,0,0,0,372.13,69.0,0,0
0.02,20.85918454443013,120.08700790204796,0,0,0,0,386.44,72.0,0,0
0.03,22.29762958906652,123.5724022965483,0,0,0,0,400.75,75.0,0,0
0.03,21.281990700647803,125.54091912385417,0,0,0,0,415.06,78.0,0,0
0.03,19.355637367097525,128.77655599085838,0,0,0,0,429.37,81.0,0,0
