Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.00,23.491062967294788,124.8715094753575,0,1,0,0,343.51,63.0,0,0
0.00,22.451749290640517,148.78384553880517,0,1,0,0,357.82,66.0,0,0
0.00,23.729357756063855,149.29637408010063,0,1,0,0,372.13,69.0,0,0
0.00,23.19410316168453,150.26859897561906,0,1,0,0,386.44,72.0,0,0
0.00,22.093181566075543,155.2123330560951,0,1,0,0,400.75,75.0,0,0
0.00,20.313827804561623,156.75478071154473,0,1,0,0,415.06,78.0,0,0
0.00,19.607404526815575,151.4687214910631,0,1,0,0,429.37,81.0,0,0
0.00,18,156.61911769603222,0,1,0,0,443.68,84.0,0,0
0.00,18.684718765327155,153.43648380573117,0,1,0,0,457.99,87.0,0,0
0.02,18.356842107500576,156.03371422159387,0,1,0,0,472.3,90.0,0,0
0.02,18,158.93459859895108,0,1,0,0,486.61,93.0,0,0
0.02,18.64877669975214,155.0717139197427,0,1,0,0,500.92,96.0,0,0
0.02,20.544221584613133,157.75208230464384,0,1,0,0,515.23,99.0,0,0
0.02,19.2453276832715,157.7445428463907,0,1,0,0,520,100.0,0,0
0.02,18,150.24716224462733,0,1,0,0,505.69,97.0,0,0
0.02,19.123689793825047,146.3156768295776,0,1,0,0,491.38,94.0,0,0
0.02,20.92380613199542,141.2857783406402,0,1,0,0,477.07,91.0,0,0
0.02,19.09508016809385,135.27761247299634,0,1,0,0,462.76,88.0,0,0
0.02,21.00902084160684,131.5278418875396,0,1,0,0,448.45,85.0,0,0
0.03,19.12540526990601,127.8388247979521,0,1,0,0,434.14,82.0,0,0
0.03,20.22755533113056,124.15584968131857,0,2,0,0,419.83,79.0,0,0
0.03,20.274112730139777,121.81465694513393,0,2,0,0,405.52,76.0,0,0
0.03,18.9764732428872,119.00299136712863,0,2,0,0,391.21,73.0,0,0
0.03,18,117.17483549133887,0,2,0,0,376.9,70.0,0,0
0.03,18.962284536848117,114.60911629891605,0,2,0,0,362.59000000000003,67.0,0,0
0.03,18.878773485297014,112.97220182021813,0,2,0,0,348.28,63.99999999999999,0,0
0.03,18,111.44607269965228,0,2,0,0,333.96999999999997,60.99999999999999,0,0
0.03,19.355250999911874,109.81535890001821,0,2,0,0,319.65999999999997,57.99999999999999,0,0
0.03,18.525488209725896,108.6651208142569,0,2,0,0,305.34999999999997,54.99999999999999,0,0
0.05,18,106.21041819323551,0,2,0,0,291.03999999999996,51.99999999999999,0,0
0.05,18,105.63397622593047,1,2,0,0,276.7299999999999,48.99999999999998,0,0
