Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,348.28,63.99999999999999,0,0
0.00,26.82766350832378,76.75512407286232,0,0,0,0,333.96999999999997,60.99999999999999,0,0
0.00,26.080101112962602,74.97417553203685,0,0,0,0,319.65999999999997,57.99999999999999,0,0
0.00,24.9870352122577,64.9170794093726,0,0,0,0,305.34999999999997,54.99999999999999,0,0
0.00,23.844402013260876,58.53924472295902,0,0,0,0,291.03999999999996,51.99999999999999,0,0
0.00,25.002748969245914,56.844292182740865,0,0,0,0,276.7299999999999,48.99999999999998,0,0
0.00,26.32470834881891,55.180713629796514,0,0,0,0,262.4199999999999,45.99999999999997,0,0
0.00,24.96670759083944,55.170186887414644,0,0,0,0,248.10999999999984,42.99999999999997,0,0
0.00,23.334231900648636,58.81007092482191,0,0,0,0,233.79999999999984,39.99999999999997,0,0
0.00,22.518593217795285,57.33751089727313,0,0,0,0,219.48999999999984,36.999999999999964,0,0
0.00,22.97564937945552,56.214226929157945,0,0,0,0,205.1799999999999,33.99999999999997,0,0
0.02,24.904930791998726,55.29209527700889,0,0,0,0,190.8699999999999,30.99999999999997,0,0
0.02,26.4483370252589,55.611293795485636,1,0,0,0,176.55999999999983,27.99999999999997,0,0
0.02,25.19830518939561,55.89022962601043,1,0,0,0,162.24999999999983,24.99999999999997,0,0
0.02,24.642023757360782,56.30625678272668,1,0,0,0,147.93999999999988,21.99999999999997,0,0
0.02,25.373816789252317,56.63274753282696,1,0,0,0,133.62999999999988,18.99999999999997,0,0
0.02,25.698582624317897,56.679069200517546,1,0,0,0,119.31999999999988,15.999999999999972,0,0
0.02,24.035016019909886,57.26745673988186,1,0,0,0,105.00999999999982,12.999999999999972,0,0
0.02,24.37884507708609,56.36319292997898,1,0,0,0,90.69999999999987,9.999999999999972,0,0
0.02,24.39016104550261,56.632416036447296,1,0,0,0,76.38999999999987,6.999999999999972,0,0
0.02,24.974274691537666,56.60895292266554,1,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.03,25.11647786932549,55.612487789874756,1,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.03,26.394654400421963,54.50444250844395,1,0,0,0,43,0.0,0,0
0.03,25.556444794352412,56.79299425545104,1,0,0,0,57.31,3.0,0,0
0.03,26.394594469130507,60.59181787820717,1,0,0,0,71.62,6.0,0,0
0.03,26.728503109229976,63.11444890670379,2,0,0,0,85.93,9.0,0,0
0.03,25.824003149953853,65.38233735771367,2,0,0,0,100.24000000000001,12.0,0,0
0.03,26.88754123411717,65.9803253840414,2,0,0,0,114.55000000000001,15.0,0,0
0.03,27.135588771939084,67.87852850677469,2,0,0,0,128.86,18.0,0,0
0.03,28.614994397331657,69.46312911466687,2,0,0,0,143.16999999999996,21.0,0,0
