Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.00,22.731871389808582,104.80084685742816,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.00,24.117993747026233,124.60379620129112,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.00,23.744392834285545,132.9910644996849,1,0,0,0,329.20000000000005,60.00000000000001,0,0
0.00,21.876779562156358,135.09928947708218,1,0,0,0,343.51,63.0,0,0
0.00,23.85128923537421,142.54895662422499,1,0,0,0,357.82,66.0,0,0
0.00,22.88523062679824,148.1512131463999,1,0,0,0,372.13,69.0,0,0
0.00,24.532200559107046,152.41559333828792,1,0,0,0,386.44,72.0,0,0
0.02,24.153174854247094,155.02023375687628,1,0,0,0,400.75,75.0,0,0
0.02,24.150660276554255,152.18459007873489,1,0,0,0,415.06,78.0,0,0
0.02,25.157867549509195,150.2165245373822,1,0,0,0,429.37,81.0,0,0
0.02,25.91400185791959,152.7171114712309,1,0,0,0,443.68,84.0,0,0
0.02,26.316234904507695,157.579393177904,1,0,0,0,457.99,87.0,0,0
0.02,24.87708477786942,160.08091667668234,1,0,0,0,472.3,90.0,0,0
0.02,24.313677230925663,159.23038891683578,1,0,0,0,486.61,93.0,0,0
0.02,24.048892102594017,159.91708221461434,1,0,0,0,500.92,96.0,0,0
0.02,23.66991039869446,162.38267535238498,1,0,0,0,515.23,99.0,0,0
0.03,25.50535145813148,161.71339576202575,1,0,0,0,520,100.0,0,0
0.03,24.493048884670966,157.0506029429602,1,0,0,0,505.69,97.0,0,0
0.03,23.943969312168846,152.94175547095568,1,0,0,0,491.38,94.0,0,0
0.03,23.65288054510357,147.7425452440038,1,0,0,0,477.07,91.0,0,0
0.03,22.27300311671254,143.65757540155897,1,0,0,0,462.76,88.0,0,0
0.03,20.71077376663394,138.66288395826922,1,0,0,0,448.45,85.0,0,0
0.03,21.2127156221283,134.29083800411232,1,0,0,0,434.14,82.0,0,0
0.03,23.098639454160473,129.9058873722457,1,0,0,0,419.83,79.0,0,0
0.03,21.232087272760545,127.83087899193525,1,0,0,0,405.52,76.0,0,0
0.05,21.87504093140824,125.05123294221102,1,0,0,0,391.21,73.0,0,0
0.05,21.58233041718474,122.82488869403878,1,0,0,0,376.9,70.0,0,0
0.05,21.836255410761314,121.32349116501507,1,0,0,0,362.59000000000003,67.0,0,0
0.05,21.450948683773934,119.39351206790144,1,0,0,0,348.28,63.99999999999999,0,0
0.05,22.78264617812444,117.66525225087663,1,0,0,0,333.96999999999997,60.99999999999999,0,0
0.05,23.506921051126213,114.84678846947422,1,0,0,0,319.65999999999997,57.99999999999999,0,0
0.05,23.92746163619494,113.27178067433735,1,0,0,0,305.34999999999997,54.99999999999999,0,0
0.05,22.804158456901657,112.17156237295174,1,0,0,0,291.03999999999996,51.99999999999999,0,0
0.05,22.605951941850588,110.46265724389194,1,0,0,0,276.7299999999999,48.99999999999998,0,0
0.07,21.700600201657466,109.67330478822305,1,0,0,0,262.4199999999999,45.99999999999997,0,0
0.07,22.231385783162317,107.09242670434892,2,0,0,0,248.10999999999984,42.99999999999997,0,0
0.07,22.29861515268937,105.04456660297794,2,0,0,0,233.79999999999984,39.99999999999997,0,0
0.07,22.397284203020252,103.79108064410144,2,0,0,0,219.48999999999984,36.999999999999964,0,0
0.07,20.93945290198176,103.51963680471223,2,0,0,0,205.1799999999999,33.99999999999997,0,0
0.07,20.019282181159323,102.09338206695544,2,1,0,0,190.8699999999999,30.99999999999997,0,0
0.07,19.454454129866082,100.59692797621884,2,1,0,0,176.55999999999983,27.99999999999997,0,0
0.07,18.036983115466846,99.5098616988347,2,1,0,0,162.24999999999983,24.99999999999997,0,0
0.07,19.600910384080883,99.06746427921107,2,1,0,0,147.93999999999988,21.99999999999997,0,0
0.08,20.591982981519077,98.15355113043418,2,1,0,0,133.62999999999988,18.99999999999997,0,0
0.08,20.782402948768095,97.2268190869891,2,1,0,0,119.31999999999988,15.999999999999972,0,0
0.08,21.601723680986957,96.17860140681103,2,1,0,0,105.00999999999982,12.999999999999972,0,0
0.08,21.739902534674858,95.80260659764849,2,1,0,0,90.69999999999987,9.999999999999972,0,0
0.08,22.882961698103156,94.63928977138615,2,1,0,0,76.38999999999987,6.999999999999972,0,0
0.08,21.0557488984474,93.261963007978,2,1,0,0,62.07999999999987,3.9999999999999716,0,0
0.08,22.10483114965536,92.89195902977488,2,1,0,0,47.76999999999987,0.9999999999999716,0,0
