Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force,Handle Position,Raw Seat Position,Converted Seat Position,Left Foot Force,Right Foot Force
0.00,0,0,0,0,0,0,114.55000000000001,15.0,0,0
0.00,26.297928656499288,128.59114233879245,0,0,0,0,128.86,18.0,0,0
0.00,25.48193549067652,132.24710942111554,0,0,0,0,143.16999999999996,21.0,0,0
0.00,25.54091426572939,127.03608559535597,0,0,0,0,157.48000000000002,24.0,0,0
0.00,26.74251428836924,120.96416021659722,0,0,0,0,171.79000000000002,27.0,0,0
0.00,27.282908820297948,124.5326395259865,0,0,0,0,186.10000000000002,30.0,0,0
0.00,25.862801441776092,124.25749919291475,1,0,0,0,200.40999999999997,33.0,0,0
0.00,26.362449582023565,125.35506873801862,1,0,0,0,214.71999999999997,36.0,0,0
0.00,27.118038100123307,123.54894271197158,1,0,0,0,229.03000000000003,39.0,0,0
0.00,27.105932158278577,126.18771346962949,2,0,0,0,243.34000000000003,42.00000000000001,0,0
0.02,26.99738417506293,123.34821298936586,2,0,0,0,257.65000000000003,45.00000000000001,0,0
0.02,27.286084114341673,124.23054939230538,2,0,0,0,271.96000000000004,48.00000000000001,0,0
0.02,28.107687661726622,130.3169882472313,2,0,0,0,286.27000000000004,51.00000000000001,0,0
0.02,26.3727063045424,134.80099082160837,2,0,0,0,300.58000000000004,54.00000000000001,0,0
0.02,26.332181327349815,135.80977528788188,2,0,0,0,314.89000000000004,57.000000000000014,0,0
0.02,25.567786208691818,137.85069166181097,2,0,0,0,329.20000000000005,60.00000000000001,0,0
0.02,27.003111579562677,142.22895539775496,2,0,0,0,343.51,63.0,0,0
0.02,28.531633242066384,145.73993351815372,2,0,0,0,357.82,66.0,0,0
0.02,26.659822249109755,144.48999743482608,2,0,0,0,372.13,69.0,0,0
0.02,26.32192030867479,147.31813812143872,2,0,0,0,386.44,72.0,0,0
0.03,28.25378414735447,147.8122568968775,2,0,0,0,400.75,75.0,0,0
0.03,27.4598494397831,148.41258863867867,2,0,0,0,415.06,78.0,0,0
0.03,29.117137772665586,149.74075834823046,2,0,0,0,429.37,81.0,0,0
0.03,29.291038673838237,149.01042709281884,2,0,0,0,443.68,84.0,0,0
0.03,30.280348815455554,149.38752319842527,2,0,0,0,457.99,87.0,0,0
0.03,29.301225738529077,150.39890153411926,2,0,0,0,472.3,90.0,0,0
0.03,28.834143491188627,150.54139339642973,2,0,0,0,486.61,93.0,0,0
0.03,30.109132857529072,150.25658244075723,2,0,0,0,500.92,96.0,0,0
0.03,28.899182676311234,151.0129450808198,2,0,0,0,515.23,99.0,0,0
0.03,28.854879698466807,150.2006513834015,2,0,0,0,520,100.0,0,0
0.05,27.388518952653563,147.25292614629987,2,0,0,0,505.69,97.0,0,0
0.05,25.87280164599438,144.58035145095457,3,0,0,0,491.38,94.0,0,0
0.05,25.924697381610564,142.26350682078964,3,0,0,0,477.07,91.0,0,0
0.05,26.75508571293035,140.0426514074417,3,0,0,0,462.76,88.0,0,0
0.05,25.772256412244893,137.52588802773684,3,0,0,0,448.45,85.0,0,0
0.05,26.0423936763945,135.56671068942535,3,0,0,0,434.14,82.0,0,0
0.05,27.50309026518032,133.63127476110733,3,0,0,0,419.83,79.0,0,0
0.05,25.804310026193964,131.55477678769898,3,0,0,0,405.52,76.0,0,0
0.05,25.130702609418876,129.1523891823427,3,0,0,0,391.21,73.0,0,0
0.05,26.915951264246587,127.26662282200434,3,0,0,0,376.9,70.0,0,0
0.07,25.663167313384378,125.79107134340848,3,0,0,0,362.59000000000003,67.0,0,0
0.07,26.46519948592604,124.04461977925742,3,0,0,0,348.28,63.99999999999999,0,0
0.07,27.825394278882662,122.6639405831142,3,0,0,0,333.96999999999997,60.99999999999999,0,0
0.07,27.067752358354266,120.6884874859427,3,0,0,0,319.65999999999997,57.99999999999999,0,0
0.07,28.71564164587489,119.81648816663058,3,0,0,0,305.34999999999997,54.99999999999999,0,0
0.07,28.660246789803054,118.9249356673376,3,0,0,0,291.03999999999996,51.99999999999999,0,0
0.07,27.43460509622789,117.51435304982682,3,0,0,0,276.7299999999999,48.99999999999998,0,0
0.07,28.271139826265106,116.14237609726536,3,0,0,0,262.4199999999999,45.99999999999997,0,0
0.07,29.26134526218893,114.98637129654483,3,0,0,0,248.10999999999984,42.99999999999997,0,0
0.07,27.423338366409325,114.53646474553938,3,0,0,0,233.79999999999984,39.99999999999997,0,0
0.08,28.989608674752166,113.10999593530997,3,0,0,0,219.48999999999984,36.999999999999964,0,0
0.08,29.43038215153019,111.5490543559353,3,0,0,0,205.1799999999999,33.99999999999997,0,0
0.08,27.589521153086977,111.12059892594235,3,0,0,0,190.8699999999999,30.99999999999997,0,0
0.08,28.695459421796606,110.03296678176639,3,0,0,0,176.55999999999983,27.99999999999997,0,0
0.08,29.54398481100106,108.96510987218359,3,0,0,0,162.24999999999983,24.99999999999997,0,0
