Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,262.4199999999999,45.99999999999997,0,0
0.00,25.652082777214282,77.29230062535,0,0,0,0,248.10999999999984,42.99999999999997,0,0
0.00,24.402021761407042,64.70733718657105,0,0,0,0,233.79999999999984,39.99999999999997,0,0
0.00,24.088441433124366,71.18500537242416,0,0,0,0,219.48999999999984,36.999999999999964,0,0
0.00,23.583001940945543,64.2399232742008,0,0,0,0,205.1799999999999,33.99999999999997,0,0
0.00,23.580186735680556,65.24189663900479,0,0,0,0,190.8699999999999,30.99999999999997,0,0
0.00,22.127688631850866,66.64749531331385,0,0,0,0,176.55999999999983,27.99999999999997,0,0
0.00,21.24449907735537,65.57893792289651,0,0,0,0,162.24999999999983,24.99999999999997,0,0
0.00,22.292589740717208,64.4776633774265,0,0,0,0,147.93999999999988,21.99999999999997,0,0
0.00,21.458544666006212,67.23165010297566,1,0,0,0,133.62999999999988,18.99999999999997,0,0
0.02,20.17847792008065,65.52851180406913,1,0,0,0,119.31999999999988,15.999999999999972,0,0
0.02,21.831602237538664,62.52498540354909,1,0,0,0,105.00999999999982,12.999999999999972,0,0
0.02,22.852806163402455,61.849450187790396,1,0,0,0,90.69999999999987,9.999999999999972,0,0
0.02,23.577461685063415,61.19071080466087,1,0,0,0,76.38999999999987,6.999999999999972,0,0
0.02,25.04158583019879,61.47814370027034,1,0,0,0,62.07999999999987,3.9999999999999716,0,0
0.02,23.884024251121417,60.56377088203802,1,0,0,0,47.76999999999987,0.9999999999999716,0,0
0.02,24.655885541566192,62.84364499364853,1,0,0,0,43,0.0,0,0
0.02,23.72164848415363,63.13950656984534,1,0,0,0,57.31,3.0,0,0
0.02,22.975720060092428,65.30700145139615,1,0,0,0,71.62,6.0,0,0
0.02,22.280976829679048,67.87332138788787,2,0,0,0,85.93,9.0,0,0
0.03,21.693521497499173,67.84318698649774,2,0,0,0,100.24000000000001,12.0,0,0
0.03,22.25144708356123,70.8313359067814,2,0,0,0,114.55000000000001,15.0,0,0
0.03,22.960657583856356,74.35658629526263,2,0,0,0,128.86,18.0,0,0
0.03,23.753139111956326,76.20523156945438,2,0,0,0,143.16999999999996,21.0,0,0
0.03,21.976581062614883,78.3896968700021,2,0,0,0,157.48000000000002,24.0,0,0
0.03,22.819665666864488,78.79819264197916,2,0,0,0,171.79000000000002,27.0,0,0
0.03,22.05400087589789,79.0743903778912,2,0,0,0,186.10000000000002,30.0,0,0
0.03,20.74300898351667,80.33169239342111,2,0,0,0,200.40999999999997,33.0,0,0
0.03,21.59824555971077,82.0967747014536,2,0,0,0,214.71999999999997,36.0,0,0
0.03,20.754765135598408,81.96039300099166,2,0,0,0,229.03000000000003,39.0,0,0
0.05,22.574367432195764,82.55903334621982,2,0,0,0,243.34000000000003,42.00000000000001,0,0
0.05,22.012842801995912,84.27868770535292,2,0,0,0,257.65000000000003,45.00000000000001,0,0
0.05,21.5107852486927,86.80529825713324,2,0,0,0,271.96000000000004,48.00000000000001,0,0
0.05,21.897097289632327,89.13909261052773,2,0,0,0,286.27000000000004,51.00000000000001,0,0
0.05,19.970557365234267,90.13102263177119,2,0,0,0,300.58000000000004,54.00000000000001,0,0
0.05,19.555781979816476,91.86371352165865,3,0,0,0,314.89000000000004,57.000000000000014,0,0
0.05,18.171923425133166,93.8715712851044,3,0,0,0,329.20000000000005,60.00000000000001,0,0
0.05,18.911426165457634,94.75667730039099,3,0,0,0,343.51,63.0,0,0
0.05,19.137502908099403,96.24444348471522,3,0,0,0,357.82,66.0,0,0
0.05,18,98.22979156208872,3,0,0,0,372.13,69.0,0,0
0.07,18,99.76495154647417,3,0,0,0,386.44,72.0,0,0
0.07,18.467284176054683,100.95570753949899,3,0,0,0,400.75,75.0,0,0
0.07,18.30369890620591,102.44970767758632,3,0,0,0,415.06,78.0,0,0
0.07,18,104.41578242443288,3,0,0,0,429.37,81.0,0,0
0.07,18.46156893927823,106.04523725552146,3,1,0,0,443.68,84.0,0,0
0.07,18,107.00755653448753,3,1,0,0,457.99,87.0,0,0
0.07,18.769286038497754,107.69397717869134,3,1,0,0,472.3,90.0,0,0
