Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.00,25.804113353882443,145.2958117321082,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.00,27.054546275899646,144.61020570045363,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.00,28.6866182553649,146.98321800282906,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.00,27.80364866305333,155.34086210521903,0,0,0,0,343.51,63.0,0,0
0.00,27.170973239519967,162.37676834952228,0,0,0,0,357.82,66.0,0,0
0.00,28.572386399301383,163.0652905911829,0,0,0,0,372.13,69.0,0,0
0.00,28.552472573467583,166.70489896242796,1,0,0,0,386.44,72.0,0,0
0.00,27.306680767488217,161.5798892379207,1,0,0,0,400.75,75.0,0,0
0.00,26.79140257092248,157.3395659996575,1,0,0,0,415.06,78.0,0,0
0.02,27.94899212342494,156.02795955912242,1,0,0,0,429.37,81.0,0,0
0.02,29.796911548225665,156.44818077280618,1,0,0,0,443.68,84.0,0,0
0.02,31.49458796249913,158.33917177346257,1,0,0,0,457.99,87.0,0,0
0.02,30.122395025563943,156.6461858641008,1,0,0,0,472.3,90.0,0,0
0.02,28.887280819296507,157.69620427554645,1,0,0,0,486.61,93.0,0,0
0.02,28.71059766973087,155.5550394321316,1,0,0,0,500.92,96.0,0,0
0.02,29.54820981730294,156.44143342507684,1,0,0,0,515.23,99.0,0,0
0.02,28.001261357049373,156.75298885828457,1,0,0,0,520,100.0,0,0
0.02,28.016659118002895,151.9816809355938,1,0,0,0,505.69,97.0,0,0
0.02,28.850827978836968,148.81809536871873,1,0,0,0,491.38,94.0,0,0
0.03,28.29975636138579,146.05109026278686,1,0,0,0,477.07,91.0,0,0
0.03,29.509434896507564,142.2776980514047,1,0,0,0,462.76,88.0,0,0
0.03,28.015948132343194,137.933844407731,1,0,0,0,448.45,85.0,0,0
0.03,29.960311118103917,134.2819753435313,1,0,0,0,434.14,82.0,0,0
