Time Elapsed (min),Stroke Rate,Average Power,Score,Misses,Handle Force (ai20),Handle Position (ai21),Raw Seat Position (ai22),Converted Seat Position,Left Foot Force (ai16),Right Foot Force (ai18)
0.00,0,0,0,0,0,0,71.62,6.0,0,0
0.00,25.186488178266636,126.47916259587839,0,0,0,0,85.93,9.0,0,0
0.00,26.86099448489055,117.9311938948847,0,0,0,0,100.24000000000001,12.0,0,0
0.00,25.276979076555826,117.13274040311472,0,0,0,0,114.55000000000001,15.0,0,0
0.00,25.995779683825056,113.32937068439699,0,0,0,0,128.86,18.0,0,0
0.00,24.608072257561627,120.63635584443807,0,0,0,0,143.16999999999996,21.0,0,0
0.00,24.336786353005955,119.69912997046586,0,0,0,0,157.48000000000002,24.0,0,0
0.00,23.116469393705753,120.3365488463175,0,0,0,0,171.79000000000002,27.0,0,0
0.00,21.293064803731973,116.71459238687872,0,0,0,0,186.10000000000002,30.0,0,0
0.00,22.55910382598138,113.29195326196032,0,0,0,0,200.40999999999997,33.0,0,0
0.02,21.772405960632554,114.06820509825725,0,0,0,0,214.71999999999997,36.0,0,0
0.02,19.977828184735273,116.67479582459727,0,0,0,0,229.03000000000003,39.0,0,0
0.02,19.193789916282444,115.74156113140346,0,0,0,0,243.34000000000003,42.00000000000001,0,0
0.02,19.34562065165078,114.04587582842798,0,0,0,0,257.65000000000003,45.00000000000001,0,0
0.02,18.481151970981138,113.83349493102058,0,0,0,0,271.96000000000004,48.00000000000001,0,0
0.02,19.11542306452035,117.04040565546563,0,0,0,0,286.27000000000004,51.00000000000001,0,0
0.02,18.74384819413178,118.69953430212671,0,0,0,0,300.58000000000004,54.00000000000001,0,0
0.02,18.991059325300764,122.59339043351272,0,0,0,0,314.89000000000004,57.000000000000014,0,0
0.02,19.207693249972284,125.49992938984423,0,0,0,0,329.20000000000005,60.00000000000001,0,0
0.02,20.844190750996816,125.87767680228755,0,0,0,0,343.51,63.0,0,0
0.03,20.781949786777425,127.13376271768915,0,0,0,0,357.82,66.0,0,0
0.03,20.94117026142028,129.34468769327822,0,0,0,0,372.13,69.0,0,0
0.03,21.23696712264311,132.616787541522,0,0,0,0,386.44,72.0,0,0
0.03,21.944798951275445,133.1239507967946,0,0,0,0,400.75,75.0,0,0
0.03,23.10728067160682,133.55215590908944,0,0,0,0,415.06,78.0,0,0
0.03,22.7423441289939,134.31642485882534,0,0,0,0,429.37,81.0,0,0
0.03,22.07920587142128,134.31481558193528,0,0,0,0,443.68,84.0,0,0
0.03,21.138817850189497,134.17510740943905,0,0,0,0,457.99,87.0,0,0
0.03,21.65853550478978,134.53880158134513,0,0,0,0,472.3,90.0,0,0
